指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2021/2/15取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2019年度：4,597件、2020年度：6,158件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
江東区,南砂１丁目,-,"東京都江東区南砂1丁目12-13

",35.67855,139.823593,鈴木歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/8114
江東区,南砂２丁目,-,"東京都江東区南砂2-32-5 センタービレッジ南砂2階

",35.675525,139.824951,東陽町南砂みやけ内科,"内科, 循環器内科, 呼吸器内科, 糖尿病内科",https://byoinnavi.jp/clinic/276017
江東区,南砂２丁目,-,"東京都江東区南砂2丁目1-9 ジェイスクエア東陽町2階

",35.669444,139.820776,OHANA DENTAL OFFICE,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/8116
江東区,南砂２丁目,-,"東京都江東区南砂2丁目28-7

",35.675473,139.821916,医療法人社団 川善会 六地蔵クリニック,"脳神経外科, 整形外科, 神経内科, 循環器科, リハビリテーション科",https://byoinnavi.jp/clinic/572
江東区,南砂２丁目,-,"東京都江東区南砂2-32-5 センタービレッジ南砂2階

",35.675525,139.824951,おかもとこどもクリニック,小児科,https://byoinnavi.jp/clinic/277482
江東区,南砂２丁目,-,"東京都江東区南砂2丁目3-19

",35.672038,139.822952,医療法人社団基和会 南砂メディカルクリニック,"内科, 消化器科, 循環器科",https://byoinnavi.jp/clinic/7784
江東区,南砂２丁目,-,"東京都江東区南砂2丁目3-19 南砂団地4号棟

",35.672038,139.822952,医療法人社団 南砂歯科クリニック,歯科,https://byoinnavi.jp/clinic/8157
江東区,南砂２丁目,-,"東京都江東区南砂2丁目6-3 サンライズ東陽ビル2F

",35.672403,139.819902,医療法人社団ルチア会 みやざき眼科,眼科,https://byoinnavi.jp/clinic/7767
江東区,南砂２丁目,-,"東京都江東区南砂2丁目6-3 サンライズ東陽ビル2F

",35.672403,139.819902,医療法人社団彩和会 せきぐち整形外科,"整形外科, リハビリテーション科",https://byoinnavi.jp/clinic/8009
江東区,南砂２丁目,-,"東京都江東区南砂2丁目29-8

",35.675712,139.821406,医療法人社団盛美会 ひまわり歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/8109
江東区,南砂２丁目,-,"東京都江東区南砂2丁目6-3 サンライズ東陽ビル2F

",35.672403,139.819902,医療法人社団 おくむら医院,"内科, 外科, 循環器科",https://byoinnavi.jp/clinic/7725
江東区,南砂２丁目,-,"東京都江東区南砂二丁目6-3 サンライズ東陽ビル2F

",35.672403,139.819902,医療法人社団福咲会 ふくしま歯科医院,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/8113
江東区,南砂３丁目,-,"東京都江東区南砂3丁目4-7

",35.673473,139.826717,寺尾歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/8125
江東区,南砂３丁目,-,"東京都江東区南砂3丁目8-10

",35.672348,139.830226,医療法人社団 かぶき内科,内科,https://byoinnavi.jp/clinic/8163
江東区,南砂４丁目,-,"東京都江東区南砂4丁目1-2

",35.673796,139.826822,山崎歯科医院,"歯科, 矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/8124
江東区,南砂４丁目,-,"東京都江東区南砂4-2-13

",35.673485,139.827428,砂町産婦人科,産婦人科,https://byoinnavi.jp/clinic/178513
江東区,南砂４丁目,-,"東京都江東区南砂4丁目18-3 ユタカビル2F

",35.672934,139.832402,医療法人社団あさひ 砂町耳鼻咽喉科,"気管食道科, 耳鼻いんこう科",https://byoinnavi.jp/clinic/942
江東区,南砂４丁目,-,"東京都江東区南砂4丁目12-18

",35.674149,139.830482,たんぽぽ歯科,"歯科, 小児歯科",https://byoinnavi.jp/clinic/8222
江東区,南砂４丁目,-,"東京都江東区南砂4丁目7-15

",35.673131,139.829068,丹沢歯科医院,歯科,https://byoinnavi.jp/clinic/8226
江東区,南砂４丁目,-,"東京都江東区南砂4丁目7-23

",35.673254,139.828035,植田医院,内科,https://byoinnavi.jp/clinic/8164
江東区,南砂４丁目,-,"東京都江東区南砂4丁目7-23 植田医院2F

",35.673254,139.828035,植田歯科医院,歯科,https://byoinnavi.jp/clinic/8154
江東区,南砂６丁目,-,"東京都江東区南砂6丁目7-15 ジャスコ南砂店2階

",35.671598,139.835639,医療法人社団 南砂シティデンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/8145
江東区,南砂６丁目,-,"東京都江東区南砂6丁目1-9 内田マンション1F

",35.671888,139.832755,医療法人社団 山之内医院,"外科, 胃腸科, 整形外科",https://byoinnavi.jp/clinic/8066
江東区,南砂６丁目,-,"東京都江東区南砂6丁目3-12 チャリオット南砂1F

",35.673074,139.833722,てるい歯科クリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/183052
江東区,南砂６丁目,-,"東京都江東区南砂6丁目8-19

",35.671066,139.834474,いわさき歯科クリニック,歯科,https://byoinnavi.jp/clinic/256461
江東区,南砂６丁目,-,"東京都江東区南砂6丁目7-15 トピレックプラザ西館3階

",35.671598,139.835639,医療法人社団SAKURA トピレック歯科,"歯科, 小児歯科",https://byoinnavi.jp/clinic/8146
江東区,南砂６丁目,-,"東京都江東区南砂六丁目1-11 第3春木マンション1F

",35.672167,139.832808,医療法人社団しらゆり会 さとう眼科,眼科,https://byoinnavi.jp/clinic/8138
江東区,南砂６丁目,-,"東京都江東区南砂6丁目7-15 トピレックプラザ西館3F

",35.671598,139.835639,医療法人社団穂裕会 トピレック山口整形外科クリニック,"整形外科, リハビリテーション科",https://byoinnavi.jp/clinic/8102
江東区,南砂６丁目,-,"東京都江東区南砂6丁目4-6 南砂キャピタルコータース104号

",35.673619,139.833504,医療法人社団秀学会 アルファ歯科クリニック,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/178287
江東区,南砂７丁目,-,"東京都江東区南砂7丁目4-4

",35.670427,139.834205,中澤医院,"循環器内科, 小児科, 内科",https://byoinnavi.jp/clinic/8118
江東区,南砂７丁目,-,"東京都江東区南砂7丁目13-5

",35.669605,139.837052,医療法人財団寿康会 寿康会診療所 健診センター・クリニック,"内科, 外科, 小児科, 整形外科",https://byoinnavi.jp/clinic/2085
江東区,南砂７丁目,-,"東京都江東区南砂7丁目1-25 南砂公園ガーデニア206

",35.668483,139.833393,柳瀬クリニック,"内科, 婦人科",https://byoinnavi.jp/clinic/77748
江東区,南砂７丁目,-,"東京都江東区南砂7丁目1-25 南砂公園ガーデニア209号

",35.668483,139.833393,医療法人社団友真会 城東南砂医院,"内科, 外科, 整形外科, 麻酔科",https://byoinnavi.jp/clinic/1530
江東区,南砂７丁目,-,"東京都江東区南砂七丁目1-25

",35.668483,139.833393,南砂ガーデニア歯科,"歯科, 小児歯科",https://byoinnavi.jp/clinic/8178
港区,南青山１丁目,-,"東京都港区南青山1-1-1 新青山ビル西館3階

",35.672694,139.725405,医療法人社団青山創心会 萬屋歯科医院,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3361
港区,南青山１丁目,-,"東京都港区南青山1丁目3-6 都営南青山一丁目アパート1F

",35.671536,139.725995,青山外苑東通り歯科クリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/3412
港区,南青山１丁目,-,"東京都港区南青山1丁目3-2 パークアクシス青山一丁目タワー1F

",35.671601,139.725579,医療法人社団Cosme Dental Concept 青山一丁目タワーデンタルサロン,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/255790
港区,南青山１丁目,-,"東京都港区南青山1-1-1 新青山ビル西館3階

",35.672694,139.725405,田中歯科医院,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4056
港区,南青山１丁目,-,"東京都港区南青山1丁目15-28 プラチナコート南青山2階

",35.668532,139.725856,南青山皮フ科,"皮膚科, 婦人科",https://byoinnavi.jp/clinic/2331
港区,南青山１丁目,-,"東京都港区南青山1丁目1-1 新青山ビル西棟3F

",35.672694,139.725405,長谷クリニック,内科,https://byoinnavi.jp/clinic/3502
港区,南青山１丁目,-,"東京都港区南青山1丁目1-1 新青山ビル西館3F

",35.672694,139.725405,山内ハートクリニック,"内科, 外科, 呼吸器科, 消化器科, 循環器科, 整形外科",https://byoinnavi.jp/clinic/2422
港区,南青山１丁目,-,"東京都港区南青山1丁目1-1 新青山ビル西館3階

",35.672694,139.725405,医療法人社団純慶会 新青山クリニック,"内科, 胃腸内科",https://byoinnavi.jp/clinic/2474
港区,南青山１丁目,-,"東京都港区南青山1丁目15-2 越山ビル2F

",35.669996,139.726478,医療法人社団アール 青山アール矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/3432
港区,南青山１丁目,-,"東京都港区南青山1丁目1-1 新青山ビル西館3階

",35.672694,139.725405,吉田眼科,眼科,https://byoinnavi.jp/clinic/3315
港区,南青山１丁目,-,"東京都港区南青山一丁目26-4 六本木ダイヤビル2F

",35.66679,139.727326,医療法人社団慈恵会 Lino Dental Office,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/273418
港区,南青山１丁目,-,"東京都港区南青山1丁目15-18 リーラ乃木坂1003

",35.668155,139.726783,デンタルクリニックファインビュー,矯正歯科,https://byoinnavi.jp/clinic/3437
港区,南青山１丁目,-,"東京都港区南青山1丁目15-16 山城ビル2F

",35.668242,139.726947,貴寿デンタルオフィス,"歯科, 小児歯科",https://byoinnavi.jp/clinic/3362
港区,南青山１丁目,-,"東京都港区南青山1丁目1-1 新青山ビル西館3F

",35.672694,139.725405,医療法人社団友歯会 新青山ビルユー歯科,"歯科, 小児歯科",https://byoinnavi.jp/clinic/4057
港区,南青山１丁目,-,"東京都港区南青山1丁目1-1 新青山ビル西館3F

",35.672694,139.725405,石井クリニック,皮膚科,https://byoinnavi.jp/clinic/3484
港区,南青山１丁目,-,"東京都港区南青山一丁目8-17 ハウゼ小森1F

",35.670977,139.725958,医療法人社団千手 西村デンタルオフィス,歯科,https://byoinnavi.jp/clinic/122523
港区,南青山１丁目,-,"東京都港区南青山1丁目23-14 グリーン南青山1F

",35.666665,139.725284,にじいろファミリークリニック,内科,https://byoinnavi.jp/clinic/271177
港区,南青山１丁目,-,"東京都港区南青山1丁目17-4

",35.66807,139.725631,浅川歯科医院,歯科,https://byoinnavi.jp/clinic/3739
港区,南青山１丁目,-,"東京都港区南青山1丁目10-3 南青山Dビル2F

",35.670761,139.726333,南青山インプラントセンター佐藤歯科医院,-,https://byoinnavi.jp/clinic/3369
港区,南青山２丁目,-,"東京都港区南青山2-9-28 青山NSビル1F

",35.670706,139.721382,たて山レディスクリニック,産婦人科,https://byoinnavi.jp/clinic/2236
港区,南青山２丁目,-,"東京都港区南青山二丁目7-27 フォレストサイドビル2F

",35.671029,139.722183,医療法人社団茅青会 内山歯科クリニック,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/178318
港区,南青山２丁目,-,"東京都港区南青山2丁目22-4 秀和南青山レジデンス1階

",35.6705,139.719586,LUCA DENTAL CLINIC,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/181226
港区,南青山２丁目,-,"東京都港区南青山2-13-11 マストライフ南青山ビル2F

",35.670725,139.720071,青山整形外科クリニック,"整形外科, 外科, 皮膚科, リハビリテーション科",https://byoinnavi.jp/clinic/260156
港区,南青山２丁目,-,"東京都港区南青山2丁目26-37 VORT外苑前Ⅰ

",35.670041,139.717409,医療法人社団杏林会 青山外苑矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/3725
港区,南青山２丁目,-,"東京都港区南青山2-14-14 KFKビル401

",35.670043,139.720374,そらクリニック外苑前,"心療内科, 精神科",https://byoinnavi.jp/clinic/182450
港区,南青山２丁目,-,"東京都港区南青山2丁目22-19 三和青山ビル8F

",35.670853,139.719555,医療法人社団松柏会 藤田クリニック,"内科, 胃腸科, 小児科, 肛門科",https://byoinnavi.jp/clinic/1039
港区,南青山２丁目,-,"東京都港区南青山2丁目24-10 ヒロビル1階

",35.670081,139.718032,外苑前メディカルクリニック,"内科, 外科, 消化器科, 皮膚科",https://byoinnavi.jp/clinic/3477
港区,南青山２丁目,-,"東京都港区南青山2丁目26-35 青山KKビル7F

",35.669918,139.71709,医療法人社団行基会 川村総合診療院,"内科, 心療内科, 精神科, 神経内科",https://byoinnavi.jp/clinic/179029
港区,南青山２丁目,-,"東京都港区南青山2丁目9-2 ASビル3階

",35.67085,139.721954,青山杵渕クリニック,"内科, 心療内科, 神経科",https://byoinnavi.jp/clinic/1676
港区,南青山２丁目,-,"東京都港区南青山2丁目13-11 マストライフ南青山ビル301

",35.670725,139.720071,青山耳鼻咽喉科,"耳鼻いんこう科, アレルギー科, 気管食道科",https://byoinnavi.jp/clinic/182910
港区,南青山２丁目,-,"東京都港区南青山2丁目11-14 イチーズビル2F

",35.67147,139.721111,医療法人社団眞弓会 まゆみクリニック,"形成外科, 皮膚科",https://byoinnavi.jp/clinic/3246
港区,南青山２丁目,-,"東京都港区南青山2丁目27-22 青山安田ビル4階

",35.669107,139.716295,医療法人社団真善美会 南青山矯正歯科クリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/262020
港区,南青山２丁目,-,"東京都港区南青山2丁目13-2 サンライズ青山ビル2F

",35.67081,139.720827,サンライズ青山メディカルデンタルクリニック,"内科, アレルギー科, 心療内科, 歯科, 矯正歯科, 小児歯科, 麻酔科",https://byoinnavi.jp/clinic/1107
港区,南青山２丁目,-,"東京都港区南青山二丁目7-7

",35.670356,139.722755,医療法人 ユーロクリニーク南青山,"内科, 心療内科, 形成外科, 美容外科, 皮膚科, 泌尿器科, 婦人科, 眼科, 麻酔科",https://byoinnavi.jp/clinic/118403
港区,南青山２丁目,-,"東京都港区南青山2丁目14-14 KFKビル1階

",35.670043,139.720374,吉田歯科クリニック,"歯科, 矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3371
港区,南青山２丁目,-,"東京都港区南青山2丁目4-12 南青山アサヒビル3F

",35.671199,139.722954,医療法人社団セイント会 セイントメディカルクリニック,婦人科,https://byoinnavi.jp/clinic/2587
港区,南青山２丁目,-,"東京都港区南青山二丁目22-2 QUEEN BLDG.5F

",35.670576,139.719299,歯科矯正クイン,矯正歯科,https://byoinnavi.jp/clinic/3728
港区,南青山２丁目,-,"東京都港区南青山2丁目12-16 石塚商事ビル4F

",35.671284,139.720648,医療法人社団京和会 青山KU歯科,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/3684
港区,南青山２丁目,-,"東京都港区南青山2丁目12-15 南青山2丁目ビル9F

",35.671244,139.720495,南の風メンタル,"内科, 心療内科",https://byoinnavi.jp/clinic/3313
港区,南青山２丁目,-,"東京都港区南青山2丁目12-2

",35.671176,139.720759,青山 津田歯科医院,歯科,https://byoinnavi.jp/clinic/3765
港区,南青山２丁目,-,"東京都港区南青山2丁目26-35 プレス青山KKビル4F

",35.669918,139.71709,米田耕造歯科クリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/3677
港区,南青山２丁目,-,"東京都港区南青山2丁目12-15 ユニマット外苑ビル6F

",35.671244,139.720495,医療法人社団健青会 南青山デンタルクリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/3419
港区,南青山２丁目,-,"東京都港区南青山二丁目27-21 セイリンビル3F

",35.669056,139.716417,小見山歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3703
港区,南青山２丁目,-,"東京都港区南青山2丁目14-21

",35.670412,139.720874,平岡医院,"内科, 循環器科, 小児科",https://byoinnavi.jp/clinic/3250
港区,南青山２丁目,-,"東京都港区南青山2丁目26-35 青山KKビル6F

",35.669918,139.71709,青山・まだらめクリニック,内科,https://byoinnavi.jp/clinic/180575
港区,南青山２丁目,-,"東京都港区南青山2-24-10 ヒロビル3階

",35.670081,139.718032,南青山 林歯科クリニック,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3754
港区,南青山２丁目,-,"東京都港区南青山2丁目11-14 コシビル6階

",35.67147,139.721111,柏村歯科医院,歯科,https://byoinnavi.jp/clinic/3756
港区,南青山２丁目,-,"東京都港区南青山2丁目22-17 川上ビル3階

",35.670843,139.719432,外苑前いちょう並木クリニック,"アレルギー科, 形成外科, 皮膚科",https://byoinnavi.jp/clinic/267336
港区,南青山２丁目,-,"東京都港区南青山二丁目4-18

",35.671502,139.723551,朝倉歯科医院,歯科,https://byoinnavi.jp/clinic/4058
港区,南青山２丁目,-,"東京都港区南青山2丁目2-15 ウィン青山335

",35.671346,139.723878,医療法人社団綴周会 南青山デンタルオフィス,歯科,https://byoinnavi.jp/clinic/4062
港区,南青山２丁目,-,"東京都港区南青山2丁目14-17 ジョワレ南青山第18吉田ビル1F

",35.670381,139.720275,タジマデンタルクリニック,歯科,https://byoinnavi.jp/clinic/3745
港区,南青山２丁目,-,"東京都港区南青山2丁目7-2

",35.671038,139.722783,デンタルクリニック大島,歯科,https://byoinnavi.jp/clinic/3760
港区,南青山３丁目,-,"東京都港区南青山3丁目18-17 青山十八番館ビル5F

",35.66513,139.712887,表参道矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/171279
港区,南青山３丁目,-,"東京都港区南青山3丁目8-39 西野ビル2F

",35.66742,139.714903,AKIデンタルクリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/3764
港区,南青山３丁目,-,"東京都港区南青山3丁目5-6 ディアテックビル4F

",35.666409,139.716789,メディカルスキンケアYOUクリニック,"皮膚科, 美容皮膚科",https://byoinnavi.jp/clinic/182914
港区,南青山３丁目,-,"東京都港区南青山3-18-16 ル・ボワビル3F

",35.665082,139.71325,アヴェニューセルクリニック,"形成外科, 皮膚科",https://byoinnavi.jp/clinic/261878
港区,南青山３丁目,-,"東京都港区南青山3-18-4 ブライト南青山302号

",35.665009,139.713388,SAHANA Retreat Clinic,心療内科,https://byoinnavi.jp/clinic/276802
港区,南青山３丁目,-,"東京都港区南青山3丁目18-15 サンコーノビル4階

",35.664918,139.713181,医療法人社団INTUITION 青山メンタルクリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/2326
港区,南青山３丁目,-,"東京都港区南青山3丁目13-22 善光堂ビル5階

",35.66575,139.713432,青山通り皮フ科,皮膚科,https://byoinnavi.jp/clinic/3784
港区,南青山３丁目,-,"東京都港区南青山3丁目18-16 ル・ボワビル4F

",35.665082,139.71325,医療法人 アヴェニュー表参道クリニック,"形成外科, 皮膚科",https://byoinnavi.jp/clinic/2600
港区,南青山３丁目,-,"東京都港区南青山3丁目18-20 松本ビル3.4.5F

",35.665298,139.71303,医療法人社団美高会 タカミクリニック南青山,美容皮膚科,https://byoinnavi.jp/clinic/3787
港区,南青山３丁目,-,"東京都港区南青山三丁目18-5 モンテプラザ2.3.4F

",35.664896,139.713624,医療法人社団美高会 タカミクリニックモンテプラザ,美容皮膚科,https://byoinnavi.jp/clinic/3783
港区,南青山３丁目,-,"東京都港区南青山3丁目18-20 ワークス南青山6F

",35.665298,139.71303,医療法人社団孝歯会 タカシデンタルクリニック,歯科,https://byoinnavi.jp/clinic/3655
港区,南青山３丁目,-,"東京都港区南青山3丁目18-17 エイジービル2階

",35.66513,139.712887,医療法人社団たんぽぽ 工藤眼科クリニック,眼科,https://byoinnavi.jp/clinic/3551
港区,南青山３丁目,-,"東京都港区南青山3丁目15-9 ウォールナットビラ2F

",35.664791,139.715236,青山ホワイテリアデンタルクリニック,歯科,https://byoinnavi.jp/clinic/3734
港区,南青山３丁目,-,"東京都港区南青山3丁目18-19 KIMIJIMAビル8階

",35.665245,139.71299,あさか歯科医院,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/3676
港区,南青山３丁目,-,"東京都港区南青山3丁目16-1 南青山巴ビル3F

",35.664538,139.714722,南青山TOKUNAKAクリニック,"形成外科, 美容外科, 皮膚科, 眼科",https://byoinnavi.jp/clinic/270024
港区,南青山３丁目,-,"東京都港区南青山3丁目10-38

",35.66631,139.714622,アマラクリニック表参道,"心療内科, 精神科",https://byoinnavi.jp/clinic/258916
港区,南青山３丁目,-,"東京都港区南青山3丁目13-22 善光堂ビル4階

",35.66575,139.713432,医療法人社団 ウケデンタルオフィス表参道,歯科,https://byoinnavi.jp/clinic/274231
港区,南青山３丁目,-,"東京都港区南青山3丁目1-30 エイベックスビル1F

",35.667696,139.715824,エイベックスビルクリニック,内科,https://byoinnavi.jp/clinic/257505
港区,南青山３丁目,-,"東京都港区南青山三丁目18-16 ル・ボワビル501

",35.665082,139.71325,さいた歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3748
港区,南青山３丁目,-,"東京都港区南青山3丁目18-20 ワークス南青山4F

",35.665298,139.71303,表参道福澤クリニック,内科,https://byoinnavi.jp/clinic/3800
港区,南青山３丁目,-,"東京都港区南青山三丁目14-19

",35.664943,139.714541,中山医院,内科,https://byoinnavi.jp/clinic/264368
港区,南青山３丁目,-,"東京都港区南青山3丁目15-6 リップルスクエア Dビル3階

",35.665145,139.715611,オーラルケアクリニック青山,歯科,https://byoinnavi.jp/clinic/264296
港区,南青山３丁目,-,"東京都港区南青山3丁目12-12 青山312ビル 803号室

",35.666116,139.713822,セラピイ青山クリニック,精神科,https://byoinnavi.jp/clinic/3312
港区,南青山３丁目,-,"東京都港区南青山三丁目1-36 青山丸竹ビル4F

",35.668661,139.715911,医療法人社団EPSDC 宮下歯科,歯科,https://byoinnavi.jp/clinic/3688
港区,南青山３丁目,-,"東京都港区南青山3丁目13-22 善光堂ビル4F

",35.66575,139.713432,医療法人社団京和会 KU歯科クリニック 表参道,歯科,https://byoinnavi.jp/clinic/174119
港区,南青山３丁目,-,"東京都港区南青山三丁目14-24 ピロティ青山304

",35.665289,139.714561,クリニカ東京青山,"内科, 心療内科, 精神科, 麻酔科",https://byoinnavi.jp/clinic/275583
港区,南青山３丁目,-,"東京都港区南青山3丁目18-19 東亜バッヂビル5F

",35.665245,139.71299,井上歯科医院,歯科,https://byoinnavi.jp/clinic/3757
港区,南青山３丁目,-,"東京都港区南青山3丁目1-30 エイベックスビル1F

",35.667696,139.715824,医療法人 男たちの美容外科 南青山院,美容外科,https://byoinnavi.jp/clinic/271479
港区,南青山３丁目,-,"東京都港区南青山三丁目18-11 ヴァンセットビル402号

",35.664644,139.71363,牧田歯科医院,歯科,https://byoinnavi.jp/clinic/3763
港区,南青山３丁目,-,"東京都港区南青山3丁目12-12 紅谷ビル2F

",35.666116,139.713822,表参道歯科クリニック,歯科,https://byoinnavi.jp/clinic/3750
港区,南青山３丁目,-,"東京都港区南青山3丁目14-24 ピロティ青山101号

",35.665289,139.714561,明石歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/3740
港区,南青山４丁目,-,"東京都港区南青山4丁目9-17

",35.666468,139.718056,大塚歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3685
港区,南青山４丁目,-,"東京都港区南青山四丁目21-26 RUELLE青山C棟3F

",35.66365,139.715146,CORTES DENTISTA 表参道,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/259058
港区,南青山４丁目,-,"東京都港区南青山4-2-6 南青山426ビル2F

",35.665915,139.720406,ザ・デンティスト南青山,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/271072
港区,南青山４丁目,-,"東京都港区南青山四丁目9-17

",35.666468,139.718056,南青山おおつかクリニック,"内科, 消化器科, 小児科",https://byoinnavi.jp/clinic/3308
港区,南青山４丁目,-,"東京都港区南青山四丁目20-14

",35.664371,139.715525,関谷クリニック南青山,"形成外科, 美容外科",https://byoinnavi.jp/clinic/2588
港区,南青山４丁目,-,"東京都港区南青山4丁目2-4 シャトー青山第三101

",35.666088,139.72038,医療法人社団 スリープクリニック青山,"内科, 心療内科, 精神科, 耳鼻いんこう科",https://byoinnavi.jp/clinic/176045
港区,南青山４丁目,-,"東京都港区南青山四丁目21-26 RUELLE青山C-WING2F

",35.66365,139.715146,医療法人財団花椿会 南青山皮膚科スキンナビクリニック,皮膚科,https://byoinnavi.jp/clinic/3788
港区,南青山４丁目,-,"東京都港区南青山四丁目6-2

",35.666683,139.719602,青山高橋矯正歯科医院,矯正歯科,https://byoinnavi.jp/clinic/3723
港区,南青山４丁目,-,"東京都港区南青山4丁目1-3 セントラル青山

",35.66749,139.718507,TSデンタルクリニック青山,歯科,https://byoinnavi.jp/clinic/3712
港区,南青山４丁目,-,"東京都港区南青山4丁目9-22 アウラビルB1階

",35.666703,139.717457,青木医院,精神科,https://byoinnavi.jp/clinic/3311
港区,南青山４丁目,-,"東京都港区南青山4-9-29 サタール青山2階

",35.667302,139.717928,吉本メディカルクリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/251308
港区,南青山４丁目,-,"東京都港区南青山4丁目9-30 三恵ビル2F

",35.667401,139.717994,高橋歯科医院,歯科,https://byoinnavi.jp/clinic/122524
港区,南青山５丁目,-,"東京都港区南青山5-10-19 青山真洋ビル5階

",35.662807,139.710755,やべ耳鼻咽喉科 表参道,"耳鼻いんこう科, アレルギー科",https://byoinnavi.jp/clinic/256103
港区,南青山５丁目,-,"東京都港区南青山五丁目16-3 メゾン青南3F

",35.661038,139.714367,南青山添野歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/254988
港区,南青山５丁目,-,"東京都港区南青山5丁目9-15 青山OHMOTOビル3F

",35.663085,139.711349,表参道ヘレネクリニック,"内科, 形成外科, 皮膚科, 美容皮膚科, 麻酔科",https://byoinnavi.jp/clinic/254307
港区,南青山５丁目,-,"東京都港区南青山5丁目11番9号 レキシントン青山2階

",35.661697,139.712354,MET BEAUTY CLINIC,美容皮膚科,https://byoinnavi.jp/clinic/277506
港区,南青山５丁目,-,"東京都港区南青山5丁目10-1 二葉ビル9F

",35.662221,139.711212,ホワイトマイスター,歯科,https://byoinnavi.jp/clinic/258241
港区,南青山５丁目,-,"東京都港区南青山5丁目10-6 テラアシオス表参道5F

",35.662396,139.711584,医療法人青真会 青山エルクリニック,"形成外科, 美容外科, 皮膚科",https://byoinnavi.jp/clinic/2595
港区,南青山５丁目,-,"東京都港区南青山5丁目14-1 グリーンビル3F

",35.66077,139.713306,医療法人社団真貴志会 南青山アンティーク通りクリニック,"心療内科, 精神科, 神経科",https://byoinnavi.jp/clinic/2327
港区,南青山５丁目,-,"東京都港区南青山5-1-22 青山ライズスクエア3階

",35.664223,139.712412,青山・表参道 睡眠ストレスクリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/264758
港区,南青山５丁目,-,"東京都港区南青山5-4-3 南青山 泉ビル3F

",35.663162,139.714631,泉ウィメンズクリニック,婦人科,https://byoinnavi.jp/clinic/182285
港区,南青山５丁目,-,"東京都港区南青山5丁目10-19 天野歯科青山ビル6F

",35.662807,139.710755,青山天野クリニック,"内科, 外科, 消化器科",https://byoinnavi.jp/clinic/3772
港区,南青山５丁目,-,"東京都港区南青山5丁目1-22 青山ライズスクエア3階

",35.664223,139.712412,医療法人社団青南会 青山内科医院,"内科, 外科, 消化器科, 循環器科, 肛門科",https://byoinnavi.jp/clinic/1865
港区,南青山５丁目,-,"東京都港区南青山五丁目15-1

",35.660583,139.713713,平田肛門科医院,肛門科,https://byoinnavi.jp/clinic/1668
港区,南青山５丁目,-,"東京都港区南青山5丁目6-26 青山246ビル8F

",35.663971,139.711951,湘南美容クリニック表参道院,"美容外科, 美容皮膚科",https://byoinnavi.jp/clinic/175491
