指標名,ギャラリー,,,,,,
出典,Tokyo Art Beat（ギャラリー）,,,,,,
年次,2021/2/08取得,,,,,,
URL,http://www.tokyoartbeat.com/venues/Gallery,,,,,,
備考,（2019年度：520件、2020年度：577件）,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,ウェブサイト
港区,六本木５丁目,六本木,東京都港区六本木５－１７－１ＡＸＩＳビル３Ｆ,35.661322,139.736532,IMA CONCEPT STORE,https://www.facebook.com/imaconceptstore
港区,西麻布１丁目,-,東京都港区西麻布１－８－４三保硝子店Ｂ１Ｆ,35.660709,139.725817,JAGDA TOKYO,https://archive.jagda.or.jp/contents/jagdatokyo/
港区,西麻布３丁目,-,東京都港区西麻布３－１３－１５パロマプラザＢ２Ｆ,35.657181,139.724102,K-Gallery,-
港区,西麻布２丁目,-,東京都港区西麻布２－７－５－５Ｆ,35.662232,139.721183,KANA KAWANISHI PHOTOGRAPHY,http://www.kanakawanishi.com/
港区,赤坂２丁目,赤坂,東京都港区赤坂２－２３－１アークヒルズフロントタワー１Ｆ,35.668114,139.73947,MARUEIDO JAPAN,http://www.marueidojapan.com/
港区,南青山７丁目,-,東京都港区南青山７－１２－１０,35.658027,139.718479,ミリオンズ・オブ・カラーズ,https://millions-of-colors.jimdo.com
港区,元麻布３丁目,-,東京都港区元麻布３丁目１２番地３号,35.656339,139.732453,元麻布ギャラリー,http://www.motoazabu-gallery.com
港区,西麻布２丁目,-,東京都港区西麻布２－１２－４小倉ビル３Ｆ,35.661182,139.722604,NANATASU GALLERY,https://twitter.com/nanatasugallery
港区,赤坂９丁目,六本木,東京都港区赤坂９－２－１３,35.668048,139.732122,ninetytwo 13 gallery,https://tokyochapter.com/
港区,六本木６丁目,六本木,東京都港区六本木６－６－９ピラミデビル３Ｆ,35.661923,139.731531,オオタファインアーツ,http://www.otafinearts.com/
港区,元麻布３丁目,-,東京都港区元麻布３－１－３５ｃ－ＭＡ３レジデンスＢ２Ｆ,35.657782,139.728321,P-House,-
港区,東麻布２丁目,-,東京都港区東麻布２－３－４ＴＫＢビル３Ｆ,35.657404,139.742912,PGI,http://www.pgi.ac/
港区,麻布十番２丁目,-,東京都港区麻布十番２－９－４,35.655136,139.734701,パレットギャラリー 麻布十番,http://palette-gallery.jp/
港区,六本木６丁目,六本木,東京都港区六本木６－６－９ピラミデビル４Ｆ,35.66201,139.731211,フィリップス東京,https://www.phillips.com/
港区,六本木６丁目,六本木,東京都港区六本木６－１０－１六本木ヒルズ森タワーウェストウォーク３Ｆ,35.660238,139.730077,ROPPONGI HILLS A/D GALLERY,http://www.mori.art.museum/jp/shop/
港区,六本木５丁目,六本木,東京都港区六本木５－１７－１ＡＸＩＳビル３Ｆ,35.661322,139.736532,サボア・ヴィーブル,http://www.savoir-vivre.co.jp/home.htm
港区,六本木６丁目,六本木,東京都港区六本木６－５－２４　complex665　２Ｆ,35.660238,139.730077,シュウゴアーツ,http://www.shugoarts.com/
港区,西麻布２丁目,-,東京都港区西麻布２－１３－１２早野ビル４０４,35.659952,139.723093,SNOW Contemporary,http://www.snowcontemporary.com/
港区,赤坂９丁目,六本木,東京都港区赤坂９－６－１６,35.666836,139.729303,Space A9（スペースエーナイン）,http://spacea9.com
港区,六本木５丁目,六本木,東京都港区六本木５－１０－３３ストライプハウスビル３Ｆ,35.660479,139.732851,ストライプハウスギャラリー,http://striped-house.com/
港区,六本木５丁目,六本木,東京都港区六本木５－１７－１ＡＸＩＳビル２Ｆ,35.661322,139.736532,タカ・イシイギャラリー フォトグラフィー/フィルム,http://www.takaishiigallery.com/
港区,六本木６丁目,六本木,東京都港区六本木６－５－２４ｃｏｍｐｌｅｘ６６５３Ｆ,35.660238,139.730077,タカ・イシイギャラリー 東京,http://www.takaishiigallery.com/
港区,東麻布２丁目,-,東京都港区東麻布２－１２－４信栄ビル１Ｆ,35.657661,139.740258,Take Ninagawa,http://www.takeninagawa.com/
港区,六本木６丁目,六本木,東京都港区六本木６－６－９ピラミデビル４Ｆ,35.66201,139.731211,TARO NASU,http://www.taronasugallery.com/
港区,六本木７丁目,六本木,東京都港区六本木７－４－１４乃木坂スタジオ２Ｆ,35.665486,139.728378,ミッドトーキョーギャラリー,-
港区,赤坂９丁目,六本木,東京都港区赤坂９－７－１ミッドタウン・タワー５Ｆ,35.665948,139.731187,東京ミッドタウン・デザインハブ,http://www.designhub.jp
港区,六本木６丁目,六本木,東京都港区六本木６－５－２４ｃｏｍｐｌｅｘ６６５２Ｆ,35.660238,139.730077,小山登美夫ギャラリー,http://www.tomiokoyamagallery.com/
港区,六本木４丁目,六本木,東京都港区麻布台１－１－２０麻布台ユニハウス１１２,35.66607,139.733868,ウナックサロン,http://www.unac.co.jp/salon_currente.html
港区,六本木６丁目,六本木,東京都港区六本木６－６－９ピラミデビル３Ｆ,35.661923,139.731531,ワコウ・ワークス・オブ・アート,https://www.wako-art.jp/
港区,六本木６丁目,六本木,東京都港区六本木６－６－９ピラミデビル２Ｆ,35.66201,139.731211,Yutaka Kikutake Gallery,http://www.ykggallery.com/
港区,六本木５丁目,六本木,東京都港区六本木５－１０－２５ゼルコート１Ｆ,35.65925,139.732537,ZEL Gallery,http://www.zelcg.com/
港区,六本木６丁目,六本木,東京都港区六本木６－６－９ピラミデビル２Ｆ,35.66201,139.731211,Zen Foto Gallery,http://www.zen-foto.jp/
港区,六本木７丁目,六本木,東京都港区六本木７－６－５六本木栄ビル３Ｆ,35.664467,139.72851,s+arts,https://www.splusarts.com/
港区,南麻布５丁目,-,東京都港区南麻布５－１１－１２ＴＯＧＯビルＢ１Ｆ,35.653237,139.722863,エモン・フォトギャラリー,http://www.emoninc.com/
港区,白金１丁目,-,東京都港区白金１－８－６,35.645841,139.731883,ホトリ,-
港区,南麻布５丁目,-,東京都港区南麻布５－２－９インスタイル南麻布ビルディングＢ１Ｆ,35.655404,139.724093,インスタイル・フォトグラフィー・センター,-
港区,元麻布２丁目,-,東京都港区元麻布２－３－３０元麻布クレストビルＢ１Ｆ,35.65384,139.727125,Kaikai Kiki Gallery,http://gallery-kaikaikiki.com/
港区,白金３丁目,-,東京都港区白金３－１－１５白金アートコンプレックス４Ｆ,35.64683,139.729618,ロンドンギャラリー,http://www.londongallery.co.jp/
港区,南麻布３丁目,-,東京都港区南麻布３－９－１１パインコーストハイツ１Ｆ,35.650092,139.731101,MISA SHIN GALLERY,http://www.misashin.com/
港区,南麻布３丁目,-,東京都港区南麻布３－２０－１麻布グリーンテラス５Ｆ,35.647567,139.731171,Mizenka Gallery,http://www.mizenka.com
港区,白金５丁目,-,東京都港区白金５－１２－２１,35.645041,139.724052,OFS Gallery（OUR FAVOURITE SHOP）,http://ofs.tokyo/ofsgallery
港区,白金１丁目,-,東京都港区白金１－８－６１階,35.644411,139.733478,プリントギャラリー,https://www.printgallerytokyo.com/
港区,高輪１丁目,-,東京都港区高輪１－７－１１白金高輪ビル３Ｆ,35.642124,139.734846,room021 by ozi design works inc. (room021),http://www.ozidesignworks.com/
港区,南麻布５丁目,-,東京都港区南麻布５－１０－３７Ｅｓｑ広尾２Ｆ,35.652768,139.722677,Shintaro Akatsu Gallery,-
港区,白金３丁目,-,東京都港区白金３－１－１１,35.646793,139.73015,THE LAST GALLERY,-
港区,白金台３丁目,-,東京都港区白金台３－３－１Ｇ＆Ｄアルケミックハウス２Ｆ,35.63659,139.728367,東京妙案GALLERY,http://www.tokyomyoangallery.com/
港区,三田５丁目,-,東京都港区三田３－４－２１第２三田朝日ビルＢ１Ｆ,35.645772,139.736273,YOKOI FINE ART,-
港区,台場２丁目,-,東京都港区台場２－６－１グランドニッコー東京台場３Ｆ,35.625144,139.771569,Gallery 21 （ギャラリー・ヴァンテアン）,http://www.gallery21-daiba.com/
港区,海岸１丁目,-,東京都港区海岸１－１５－１,35.6531,139.760625,横田茂ギャラリー,http://www.artbook-tph.com/syg/exhibition.html
港区,港南２丁目,-,東京都港区港南２－１６－６キヤノンＳタワー１Ｆ,35.625605,139.740732,キヤノンギャラリーS,http://cweb.canon.jp/gallery/schedule/shinagawa.html
港区,港南２丁目,-,東京都港区港南２－１６－６キヤノンＳタワー２Ｆ,35.625628,139.740322,オープンギャラリー1・2,http://cweb.canon.jp/gallery/schedule/shinagawa.html
港区,海岸１丁目,-,東京都港区海岸１－１５－１,35.6531,139.760625,東京パブリッシングハウス,http://www.artbook-tph.com/tph/index.html
江東区,東雲２丁目,-,東京都江東区東雲２－９－１３ＴＯＬＯＴ２Ｆ,35.63926,139.805815,TOLOT / heuristic SHINONOME,http://www.heuristic.com/tolot/
江東区,平野３丁目,-,東京都江東区平野３－３－６,35.677405,139.805607,アンドーギャラリー,http://www.andogallery.co.jp
江東区,木場３丁目,-,東京都江東区木場３－１８－１７,35.672642,139.805523,EARTH+ gallery,http://earth-plus.com/
江東区,常盤１丁目,-,東京都江東区常盤１－１－１　２Ｆ,35.684805,139.794696,深川番所,http://gallery.kawaban.net/
江東区,門前仲町１丁目,-,東京都江東区門前仲町１－１９－１５,35.674082,139.794918,深川東京モダン館,http://www.fukagawatokyo.com/
江東区,木場３丁目,-,東京都江東区木場３－１８－１７,35.672642,139.805523,ギャラリーコエグジスト トーキョー,http://coexist-tokyo.com/
江東区,白河１丁目,-,東京都江東区白河１－３－２１　２Ｆ,35.681157,139.800544,ギャラリー フォガットン ドリームス,http://www.forgottendreams.biz/
江東区,三好１丁目,-,東京都江東区三好１－４－１６,35.679493,139.801059,ギャラリー・コピス,http://www.g-kopis.com
江東区,清澄２丁目,-,東京都江東区清澄２－４－７,35.681376,139.795545,HARMAS GALLERY,http://harmas.fabre-design.com/
江東区,白河４丁目,-,東京都江東区白河４－７－６白河和楽ビル１Ｆ,35.683609,139.809011,KANA KAWANISHI GALLERY,http://www.kanakawanishi.com/
江東区,平野１丁目,-,東京都江東区平野１－７－９,35.678638,139.798812,清澄アートギャラリー,http://www.kiyosumi-ag.com/
江東区,清澄１丁目,-,東京都江東区清澄１－３－２－５Ｆ,35.681554,139.792982,ミヤケファインアート,http://www.miyakefineart.com/
江東区,清澄３丁目,-,東京都江東区清澄３－７－４,35.682482,139.798456,SAKuRA GALLERY,http://kiyosumi-gallery.sakura.ne.jp/
江東区,白河３丁目,-,東京都江東区白河３－１８－８第二杉田ビル１Ｆ,35.683236,139.804465,Satoko Oe Contemporary,http://www.satokooe.com/
江東区,三好３丁目,-,東京都江東区三好３－２－８,35.680012,139.804956,TAP Gallery,-
江東区,清澄２丁目,-,東京都江東区清澄２－６－１２,35.681652,139.796864,ondo STAY&EXHIBITION,http://store.ondo-info.net/feature/5565/
江東区,新砂１丁目,-,東京都江東区新砂１－１－１,35.66815,139.819967,Gallery A4,http://www.a-quad.jp
