指標名,ホール・劇場,,,,,,,,,,,,,,,,,
出典,東京都生活文化局,,,,,,,,,,,,,,,,,
年次,2020年7月,,,,,,,,,,,,,,,,,
URL,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271.html,,,,,,,,,,,,,,,,,
備考,野外会場も含む。（2019年度：439件、2020年度：521件）,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,電話番号,URL,客席数,収容人数,舞台形式,全体形式,客席形式,これまでの利用実績ジャンル,施設に適しているもしくは利用して欲しいジャンル,利用対象,利用条件を設定している場合の条件,利用可能時間帯
中央区,銀座１丁目,-,中央区銀座1-8-19 キラリトギンザ12F/RF,35.674202,139.768671,PLUSTOKYO,03-3563-3776,https://plustyo.com/,100,1000,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,演歌・歌謡曲,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,展示会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会,-,-,-",一般に貸出している,,
千代田区,六番町,-,千代田区六番町2-9　セルバンテスビル,35.688324,139.735352,インスティトゥト・セルバンテス東京〔オーディトリアム〕,03-5210-1800,http://tokio.cervantes.es/jp/default.shtm,159,159,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,クラシック,ジャズ,演劇,ミュージカル,世界の民族音楽,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","世界の民族音楽,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,-",利用条件の設定,<NULL>,
千代田区,北の丸公園,-,千代田区北の丸公園2-1,35.691544,139.753099,科学技術館サイエンスホール〔科学技術館サイエンスホール〕,03-3212-8485,http://www.event-jsf.jp/science-hall,410,410,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,,,一般への貸出はしていない,,
千代田区,隼町,-,千代田区隼町4-1,35.681553,139.743304,国立演芸場〔国立演芸場〕,03-3265-7411,https://www.ntj.jac.go.jp/engei.html,300,300,ﾌﾟﾛｾﾆｱﾑ形式,,固定席,お笑い・寄席・演劇,お笑い・寄席・演劇,利用条件の設定,<NULL>,
千代田区,隼町,-,千代田区隼町4-1,35.681553,139.743304,国立劇場〔大劇場〕,03-3265-7411,https://www.ntj.jac.go.jp/kokuritsu.html,1610,1610,ﾌﾟﾛｾﾆｱﾑ形式,,固定席,,,一般に貸出している、利用条件の設定,日本の伝統芸能を優先している。,
千代田区,隼町,-,千代田区隼町4-1,35.681553,139.743304,国立劇場〔小劇場〕,03-3265-7411,https://www.ntj.jac.go.jp/kokuritsu.html,590,590,ﾌﾟﾛｾﾆｱﾑ形式,,固定席,,,利用条件の設定,日本の伝統芸能を優先している。,
千代田区,有楽町２丁目,大丸有,千代田区有楽町2-5-1　有楽町マリオン11F,35.673618,139.762731,有楽町朝日ホール,03-3284-0131,http://www.asahi-hall.jp/yurakucho/,636,636,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,"固定席,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ)","ポップス,ジャズ,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,映像上映会（試写会など）,講演会,-","お笑い・寄席・演劇,映像上映会（試写会など）,講演会,-",,,
千代田区,有楽町２丁目,大丸有,千代田区有楽町2-5-1 有楽町マリオン11F,35.673618,139.762731,ヒューリックホール東京,03-6674-1443,http://hulic-theater.com/,,, ,,,,,,,
千代田区,有楽町２丁目,大丸有,千代田区有楽町2-5-1 有楽町センタービル（有楽町マリオン）II期棟７階,35.673618,139.762731,オルタナティブシアター,03-6895-0062,https://www.alternative_theatre.jp,392,408,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,演歌・歌謡曲,演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,-,-","ポップス,演歌・歌謡曲,ジャズ,演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,展示会,-,-",一般に貸出している,,
千代田区,有楽町２丁目,大丸有,千代田区有楽町2-5-1　有楽町マリオン11F,35.673618,139.762731,ヒューリックホール東京〔旧TOHOシネマズ日劇〕,03-5537-6911,http://hulic-theater.com/,,, ,,,,,,<NULL>,
千代田区,有楽町１丁目,大丸有,千代田区有楽町1-1-1,35.673198,139.758427,日生劇場,03-3503-3111,http://www.nissaytheatre.or.jp/,,, ,,,"ポップス,クラシック,演歌・歌謡曲,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","演劇,ミュージカル,バレエ,オペラ",,,
千代田区,有楽町１丁目,大丸有,千代田区有楽町1-11-1　読売会館7F,35.675360,139.762897,有楽町よみうりホール,03-3231-0551,http://yomi-h.jp/,1100,1100,ﾌﾟﾛｾﾆｱﾑ形式,,固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","演歌・歌謡曲,お笑い・寄席・演劇,映像上映会（試写会など）,講演会",,,
千代田区,有楽町１丁目,大丸有,千代田区有楽町1-1-3,35.672935,139.759056,東京宝塚劇場,0570-00-5100,http://kageki.hankyu.co.jp/theater/tokyo/,2073,2122,ﾌﾟﾛｾﾆｱﾑ形式,,固定席,"ミュージカル,レヴュー","ミュージカル,レヴュー",一般への貸出はしていない,,
千代田区,有楽町１丁目,大丸有,千代田区有楽町1-2-1,35.672590,139.759670,シアタークリエ,03-3591-2400,http://www.toho.co.jp/stage/theatre_crea/,609,609,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"演劇,ミュージカル","演劇,ミュージカル",一般への貸出はしていない,,
千代田区,有楽町１丁目,大丸有,千代田区有楽町1-5-1 　日比谷マリンビルB1F,35.674484,139.759698,株式会社松尾楽器商会〔スタインウェイ・サロン東京　松尾ホール〕,03-3539-1845,http://www.h-matsuo.co.jp/hall_studio/hall_tokyo.html,88,88,ｵｰﾌﾟﾝ形式,ｱﾘｰﾅ・平土間形式,固定席,クラシック,クラシック,利用条件の設定,<NULL>,<NULL>
千代田区,大手町１丁目,大丸有,千代田区大手町1-7-1,35.687185,139.764514,よみうり大手町ホール〔よみうり大手町ホール〕,03-6739-5838,http://yomi.otemachi-hall.com/,501,501,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会",,,
千代田区,大手町１丁目,大丸有,千代田区大手町1-3-7,35.688767,139.762267,日経ホール＆カンファレンスルーム〔日経ホール〕,03-6256-7686,http://www.nikkei-hall.com/,610,610,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
千代田区,大手町１丁目,大丸有,千代田区大手町1-7-1,35.687185,139.764514,よみうり大手町ホール〔小ホール〕,03-6739-5838,http://yomi.otemachi-hall.com/,384,397, ,"ｱﾘｰﾅ・平土間形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"講演会,展示会","講演会,展示会",,,
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-5-1,35.685704,139.763744,大手町ファーストスクエアカンファレンス〔大手町ファーストスクエアカンファレンス〕,03-5220-1001,http://www.1ofsc.jp,402,430, ,,"固定席,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ)","講演会,会議セミナー",,一般に貸出している,<NULL>,
千代田区,丸の内３丁目,大丸有,千代田区丸の内3-1-1,35.676760,139.761109,帝国劇場,03-3213-7221,https://www.toho.co.jp/stage/teigeki/index.php,1951,1951,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"演劇,ミュージカル","演劇,ミュージカル",,<NULL>,
千代田区,丸の内３丁目,大丸有,千代田区丸の内3-5-1,35.676751,139.763527,東京国際フォーラム〔ホールA〕,03-5221-9000,https://www.t-i-forum.co.jp/,,, ,,,,,,,
千代田区,丸の内３丁目,大丸有,千代田区丸の内3-5-1,35.676751,139.763527,東京国際フォーラム〔ホールB7〕,03-5221-9000,https://www.t-i-forum.co.jp/,,, ,,,,,,,
千代田区,丸の内３丁目,大丸有,千代田区丸の内3-5-1,35.676751,139.763527,東京国際フォーラム〔ホールC〕,03-5221-9000,https://www.t-i-forum.co.jp/,,, ,,,,,,,
千代田区,丸の内３丁目,大丸有,千代田区丸の内3-5-1,35.676751,139.763527,東京国際フォーラム〔ホールD7〕,03-5221-9000,https://www.t-i-forum.co.jp/,,, ,,,,,,,
千代田区,丸の内２丁目,大丸有,千代田区丸の内2-1-1　明治安田生命ビル内,35.678842,139.762067,ＭＹ ＰＬＡＺＡホール,03-5219-5602,http://www.myplaza.jp/about.html,,, ,,,,,,,
千代田区,丸の内２丁目,大丸有,千代田区丸の内2-4-1　丸ビル7F・8F,35.680976,139.763784,丸ビルホール＆コンファレンススクエア〔丸ビルホール〕,03-3217-7111,http://www.marunouchi-hc.jp/hc-marubiru/,,, ,,,,,,,
千代田区,丸の内２丁目,大丸有,千代田区丸の内2-7-3 　東京ビルTOKIA 2F,35.678607,139.764936,東京ＣＯＴＴＯＮ ＣＬＵＢ,03-3215-1555,http://www.cottonclubjapan.co.jp/,,, ,,,,,,,
千代田区,紀尾井町,赤坂,千代田区紀尾井町3-29　紀尾井町アークビル1Ｆ,35.681494,139.737480,紀尾井町サロンホール,03-6272-4711,http://www.ark-home.jp/hall/,80,90,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,ジャズ,ミュージカル,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,オペラ,合唱,映像上映会（試写会など）,講演会,展示会","ポップス,クラシック,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,オペラ,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
千代田区,紀尾井町,赤坂,千代田区紀尾井町6番5号,35.682093,139.732539,紀尾井ホール〔紀尾井ホール〕,03-5276-4500,https://www.kioihall.jp,800,800,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"クラシック,ジャズ,オペラ,合唱","クラシック,ジャズ,オペラ,合唱",一般に貸出している,,
千代田区,紀尾井町,赤坂,千代田区紀尾井町6番5号,35.682093,139.732539,紀尾井ホール〔紀尾井小ホール〕,03-5276-4500,https://www.kioihall.jp,250,250,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽","能・狂言,日本の伝統音楽（邦楽等）",一般に貸出している,,
千代田区,霞が関３丁目,虎ノ門広域,千代田区霞が関3-2-1　霞が関コモンゲート　西館ショップ＆レストラン３F,35.671795,139.747943,霞が関コモンゲート〔霞が関ナレッジスクエア〕,03-3288-1921 ,https://www.kk2.ne.jp,100,100,可動式簡易ステージ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会","ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
千代田区,飯田橋１丁目,-,千代田区飯田橋1-7-3　増田金属ビルＢ1Ｆ,35.699111,139.748688,飯田橋 スペースウィズ,03-5213-3085,http://www.spacewith.com/,,, ,,,,,,,
千代田区,日比谷公園,-,千代田区日比谷公園1-4,35.671850,139.754448,千代田区立日比谷図書文化館〔日比谷コンベンションホール（大ホール）〕,03-3502-3345,http://hibiyal.jp/hibiya/room_01.html,207,207,ﾌﾟﾛｾﾆｱﾑ形式,扇型形式,固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,講演会","映像上映会（試写会など）,講演会",一般に貸出している,②千代田区立の図書貸出券が必要。,
千代田区,日比谷公園,-,千代田区日比谷公園1-4,35.671850,139.754448,千代田区立日比谷図書文化館〔スタジオプラス（小ホール）〕,03-3502-3345,http://hibiyal.jp/hibiya/room_01.html,60,60,ｵｰﾌﾟﾝ形式,ｱﾘｰﾅ・平土間形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ)、スクール形式,"ポップス,クラシック,ジャズ,演劇,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会","講演会,展示会",一般に貸出している,②千代田区立の図書貸出券が必要。,
千代田区,内神田３丁目,-,東京都千代田区内神田3-6-2,35.690526,139.769684,アーバンネット神田カンファレンス〔アーバンネット神田カンファレンス〕,03-3526-6800,http://kanda-c.jp,302,302, ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"講演会,展示会,講演会セミナー,パーティ懇談会","講演会,展示会,講演会セミナー,パーティ懇談会",一般に貸出している,<NULL>,
千代田区,内幸町２丁目,-,千代田区内幸町2-1-1　飯野ビルディング4F-6F,35.670872,139.752543,イイノホール,03-3506-3251,https://www.iino.co.jp/hall/,500,500,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,クラシック,ジャズ,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会","ポップス,クラシック,ジャズ,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
千代田区,内幸町１丁目,-,千代田区内幸町1-5-1,35.669698,139.757711,千代田区立内幸町ホール〔ホール〕,03-3500-5578,http://www.uchisaiwai-hall.jp/,183,188,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,ダンス・パフォーマンス,合唱,講演会","ポップス,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,ダンス・パフォーマンス,合唱,講演会",一般に貸出している,,
千代田区,東神田１丁目,-,千代田区東神田1-3-3 　ケイシンビル1,35.693441,139.780078,LIVE　HOUSE　A　BOMBER,03-3851-3788,http://www.keising.co.jp/html/page86.html,,, ,,,,,,,
千代田区,神田和泉町,-,千代田区神田和泉町1-2-19 　石井ビルＢ1F,35.699634,139.776233,秋葉原地下（旧秋葉原 ROCKET GATE）,070-6472-9602,公式ページなし,,, ,,,,,,,
千代田区,神田和泉町,-,千代田区神田和泉町1,35.699084,139.778469,ちよだパークサイドプラザ〔多目的ホール〕,03-3864-8931,https://www.city.chiyoda.lg.jp/shisetsu/annai/021.html,,,電動壁収納型,ｱﾘｰﾅ・平土間形式,必要に応じﾊﾟｲﾌﾟ椅子使用,"ダンス・パフォーマンス,合唱,武道の練習","ダンス・パフォーマンス,合唱",利用条件の設定,区団体登録,
千代田区,神田淡路町２丁目,-,千代田区神田淡路町2-101 3Ｆ,35.697570,139.767128,ＷＡＴＥＲＲＡＳ ＣＯＭＭＯＮ ホール,"03-5294-6300
",http://www.waterrascommon.com/hall.html,169,210,ｵｰﾌﾟﾝ形式,"ｱﾘｰﾅ・平土間形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会","日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
