指標名,ホテル,,,,,,,,
出典,Hotels.com,,,,,,,,
年次,GPCI2019,,,,,,,,
URL,https://hotels.com/,,,,,,,,
備考,GPCI2019データ、そのためホテル名や住所が英語表記,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,室数,ホテルURL
千代田区,九段北１丁目,-,"1-7-1 Kudankita, Chiyoda-ku, Tokyo,, Tokyo, Tokyo (prefecture), 102-0073, Japan",35.697023,139.751929,Keio Presso Inn Kudanshita,3,1,https://www.hotels.com/ho703902816/
千代田区,九段南２丁目,-,"2-4-10, Kudan Minami, Tokyo, Tokyo, 102-0074, Japan",35.693174,139.744136,Reyado Hotel Kudan,3,15,https://www.hotels.com/ho1156023008/
中央区,銀座８丁目,-,"8-4-22 Ginza, Chuo-ku, Tokyo, Tokyo, 104-0061, Japan",35.669201,139.759532,Hotel The Celestine Ginza,4,104,https://www.hotels.com/ho679206/
中央区,銀座８丁目,-,"8-13-1 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",35.66692,139.76339,Mitsui Garden Hotel Ginza Premier,4,361,https://www.hotels.com/ho257350/
中央区,銀座８丁目,-,"8-6-15 Ginza Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",35.668106,139.759823,Ginza Grand Hotel,3.5,257,https://www.hotels.com/ho276652/
中央区,銀座８丁目,-,"8-7-13 Ginza Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",35.667886,139.760424,Ginza International Hotel,2.5,92,https://www.hotels.com/ho338447/
中央区,銀座８丁目,-,"8-11 Ginza, Tokyo, Tokyo, 104-0061, Japan",35.667444,139.762341,remm plus Ginza,3.5,238,https://www.hotels.com/ho1195432448/
中央区,銀座８丁目,-,"8-9-4 Ginza, Chuo, Tokyo, Tokyo, 104-0061, Japan",35.6683,139.76241,The Royal Park Canvas - Ginza 8,3.5,121,https://www.hotels.com/ho956315424/
中央区,銀座７丁目,-,"7-12-9 Ginza, Chuo-ku, Tokyo, Tokyo, 104-0061, Japan",35.66774,139.763592,HOTEL MUSSE GINZA MEITETSU,3.5,223,https://www.hotels.com/ho652575360/
中央区,銀座７丁目,-,"7-10-1 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",35.669052,139.763639,Hotel Gracery Ginza,3.5,270,https://www.hotels.com/ho248463/
中央区,銀座７丁目,-,"7-14-15 8F Sugiyama building, Ginza, Chuo-ku, Tokyo, Tokyo, 104-0061, Japan",35.667533,139.764755,hotel GINZA7 TOKYO,2,7,https://www.hotels.com/ho641512288/
中央区,銀座７丁目,-,"7-13-15 Ginza, Chuo-ku, Tokyo, Tokyo, 1040061, Japan",35.667747,139.763654,Tokyo Ginza Bay Hotel,1.5,228,https://www.hotels.com/ho537306/
中央区,銀座７丁目,-,"7-17-7 Ginza, Chuo, Tokyo, Tokyo, 104-0061, Japan",35.666239,139.766196,E-Hotel Ginza,3,56,https://www.hotels.com/ho874575616/
中央区,銀座７丁目,-,"7-11-12 Ginza, Chuo, Tokyo, Tokyo-to, 104-0061, Japan",35.668288,139.763271,Sotetsu Fresa Inn Ginza-Nanachome,3,286,https://www.hotels.com/ho599621/
中央区,銀座７丁目,-,"7-10-9, Ginza, Chuo, Tokyo, Tokyo-to, 104-0061, Japan",35.668225,139.763164,HOTEL UNIZO Tokyo Ginza-nanachome,3,224,https://www.hotels.com/ho607835/
中央区,銀座６丁目,-,"6-14-10 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0000, Japan",35.6683,139.76497,Courtyard by Marriott Tokyo Ginza,4,169,https://www.hotels.com/ho253706/
中央区,銀座６丁目,-,"6-6-7 Ginza, Chou-ku, Tokyo, Tokyo, 104-0061, Japan",35.670679,139.762474,Hyatt Centric Ginza Tokyo,4,164,https://www.hotels.com/ho644619840/
中央区,銀座５丁目,-,"5-11-1 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",35.669957,139.766347,Millennium Mitsui Garden Hotel Tokyo,4,329,https://www.hotels.com/ho461862/
中央区,銀座５丁目,-,"5-13-15, Ginza, Chuo-ku, Tokyo, Tokyo, 104-0061, Japan",35.669132,139.76673,Mitsui Garden Hotel Ginza-gochome,3.5,338,https://www.hotels.com/ho1132390624/
中央区,銀座４丁目,-,"4-9-2 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",35.670941,139.767452,Solaria Nishitetsu Hotel Ginza,3.5,209,https://www.hotels.com/ho391027/
中央区,銀座４丁目,-,"4-10-5 Ginza, Chuo-ku, Tokyo, Tokyo-to, Japan",35.670229,139.767464,Tokyu Stay Ginza,3,191,https://www.hotels.com/ho555734/
中央区,銀座４丁目,-,"4-201-11, Ginza, Chuo, Tokyo, Tokyo, 104-0061, Japan",35.670109,139.768609,Quintessa Hotel Tokyo Ginza,3,134,https://www.hotels.com/ho1229780096/
中央区,銀座３丁目,-,"3-8-4 Ginza, Chuo-ku, Tokyo, Tokyo, 104-0061, Japan",35.671806,139.767749,Sotetsu Fresa Inn Ginza-Sanchome,3,147,https://www.hotels.com/ho631721088/
中央区,銀座３丁目,-,"3-11-15 Ginza, Chuo-ku, Tokyo, Tokyo, 104-0061, Japan",35.670787,139.768299,SUPERHOTEL Premier GINZA,3,116,https://www.hotels.com/ho887287776/
中央区,銀座２丁目,-,"2-10-2 Ginza, Chuo-Ku, Tokyo, Tokyo-to, 104-0061, Japan",35.672854,139.769116,Hotel Monterey Ginza,3.5,224,https://www.hotels.com/ho226219/
中央区,銀座２丁目,-,"2-9-4 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",35.672791,139.76854,Mercure Hotel Ginza Tokyo,3.5,208,https://www.hotels.com/ho224279/
中央区,銀座２丁目,-,"2-11-6 Ginza, Tokyo, Tokyo, 104-0061, Japan",35.672202,139.76927,the square hotel GINZA,3.5,182,https://www.hotels.com/ho882905536/
中央区,銀座１丁目,-,"Chuo-ku Ginza 1-13-15, Tokyo, Tokyo, 140-0061, Japan",35.673249,139.768895,Daiwa Roynet Hotel Ginza,3.5,270,https://www.hotels.com/ho536953/
中央区,銀座１丁目,-,"1-10-18 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",35.673969,139.769221,Hotel Monterey La Soeur Ginza,3.5,141,https://www.hotels.com/ho254541/
中央区,銀座１丁目,-,"1-9-5 Ginza, Chuo-ku, Tokyo, Tokyo-to, 104-0061, Japan",35.674112,139.769314,HOTEL UNIZO Tokyo Ginza-itchome,3.5,305,https://www.hotels.com/ho544715/
中央区,銀座１丁目,-,"1-20-5 Ginza, Chuo, Tokyo, Tokyo-to, 1040061, Japan",35.672809,139.770862,Palace Studio Ginza Itchome,3,1,https://www.hotels.com/ho554694/
中央区,銀座１丁目,-,"1-15-11, Ginza, Tokyo, Tokyo, 104-0061, Japan",35.67354,139.76983,Hotel Sunroute Ginza,3,1,https://www.hotels.com/ho682601/
中央区,京橋３丁目,日八京,"3-7-8 Kyobashi, Chuo-ku, Tokyo, Tokyo, 104-0031, Japan",35.675631,139.770992,HOTEL INTERGATE TOKYO KYOBASHI,3.5,200,https://www.hotels.com/ho688274208/
中央区,京橋３丁目,日八京,"3-9-1 Kyobashi, Chuo-ku, Tokyo, 1040031, Japan",35.675078,139.771148,Hotel Abest Ginza Kyobashi,3,45,https://www.hotels.com/ho622054496/
中央区,京橋３丁目,日八京,"3-6-7 Kyobashi, Chuo-City, Tokyo, Tokyo-to, 104-0031, Japan",35.675304,139.770585,APA Hotel Ginza-Kyobashi,3.5,170,https://www.hotels.com/ho437612/
中央区,京橋３丁目,日八京,"3-11-2 Kyobashi, Chuo, Tokyo, Tokyo, 104-0031, Japan",35.674406,139.771775,APA Hotel Ginza-Takaracho,3,108,https://www.hotels.com/ho443000/
中央区,京橋２丁目,日八京,"2-11-1 Kyobashi, Chuo-ku, Tokyo, Tokyo-to, 104-0031, Japan",35.676526,139.771728,Sotetsu Fresa Inn Tokyo Kyobashi,3,160,https://www.hotels.com/ho395683/
中央区,京橋２丁目,日八京,"2-6-16, Kyobashi, Chuo-ku, Tokyo, Tokyo-to, 104-0031, Japan",35.676466,139.770668,First In Kyobashi,2,70,https://www.hotels.com/ho392610/
中央区,京橋２丁目,日八京,"2-7-8 Kyobashi, Chuo-ku, Tokyo, 104-0031, Japan",35.677341,139.771817,First Cabin Kyobashi,1.5,238,https://www.hotels.com/ho670570/
中央区,京橋２丁目,日八京,"2-1-3 Kyobashi, Chuho-ku, Tokyo, Tokyo, 104-0031, Japan",35.677711,139.769663,Courtyard by Marriott Tokyo Station,4,150,https://www.hotels.com/ho451662/
中央区,京橋２丁目,日八京,"2 Chome-6 Kyobashi, Chuo Ward, Tokyo, Tokyo, 104-0031, Japan",35.676965,139.770298,remm Tokyo Kyobashi,3.5,272,https://www.hotels.com/ho931771648/
中央区,京橋２丁目,日八京,"2-5-4 Kyobashi, Tokyo, Tokyo, 104-0031, Japan",35.676451,139.770714,an/other TOKYO,3,200,https://www.hotels.com/ho1101931520/
中央区,京橋１丁目,日八京,"1-3-6 Kyobashi, Chuo-ku, Tokyo, 104-0031, Japan",35.678288,139.770967,Mitsui Garden Hotel Kyobashi,3.5,233,https://www.hotels.com/ho593012/
中央区,京橋１丁目,日八京,"1-4-1 Kyobashi, Tokyo, Tokyo, 104-0031, Japan",35.678963,139.769878,Keio Presso Inn Tokyo Station Yaesu,3,248,https://www.hotels.com/ho608389472/
千代田区,紀尾井町,赤坂,"1-2 Kioi-cho Chiyoda-ku, Tokyo, 102-8585, Japan",35.679579,139.736594,"The Prince Gallery Tokyo Kioicho, A Luxury Collection Hotel",5,250,https://www.hotels.com/ho1210144/
千代田区,紀尾井町,赤坂,"4-1 Kioi-cho Chiyoda-ku, Tokyo, 102-8578, Japan",35.679719,139.735112,"Hotel New Otani Tokyo, The Main",4.5,563,https://www.hotels.com/ho112853/
千代田区,紀尾井町,赤坂,"4-1 Kioi-Cho, Chiyoda-ku, Tokyo, Tokyo-to, 102-8578, Japan",35.68195,139.733439,Hotel New Otani Tokyo Garden Tower,4.5,836,https://www.hotels.com/ho477780/
千代田区,紀尾井町,赤坂,"4-1 Kioi-Cho, Chiyoda, Tokyo, Tokyo-to, 102-8578, Japan",35.681822,139.732941,New Otani Tokyo Executive House ZEN,5,87,https://www.hotels.com/ho545542/
千代田区,岩本町３丁目,-,"3-7-11 Iwamotocho, Chiyoda-ku, Tokyo, Tokyo, 101-0032, Japan",35.696149,139.777903,bnb+ Costelun Akiba - Hostel Caters to Adult Female Only,2,24,https://www.hotels.com/ho651052800/
千代田区,岩本町２丁目,-,"2-1-1 Iwamoto-cho, Chiyoda-ku, Tokyo, Tokyo-to, 1010032, Japan",35.692117,139.775031,APA Hotel Kanda-Eki-Higashi,3,158,https://www.hotels.com/ho406309/
千代田区,岩本町２丁目,-,"2-8-5 Iwamotocho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0032, Japan",35.692855,139.776357,Hiromas Hostel in Kanda,1,38,https://www.hotels.com/ho689901/
千代田区,岩本町１丁目,-,"1-2-2 Iwamoto-cho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0032, Japan",35.691431,139.77504,Hotel MyStays Kanda,2.5,126,https://www.hotels.com/ho328304/
千代田区,岩本町１丁目,-,"1-1-9 Iwamotocho, Chiyoda-ku, Tokyo, Tokyo, 101-0032, Japan",35.691593,139.776343,&AND HOSTEL KANDA,2,16,https://www.hotels.com/ho696532256/
千代田区,丸の内１丁目,大丸有,"1-11-1 Marunouchi, Chiyoda-ku, Tokyo, Tokyo-to, 100-6277, Japan",35.677994,139.767428,Four Seasons Hotel Tokyo at Marunouchi,5,57,https://www.hotels.com/ho205472/
千代田区,丸の内１丁目,大丸有,"Marunouchi Trust Tower Main, 1-8-3 Marunouchi, Chiyoda-ku, Tokyo, Tokyo-to, 100-8283, Japan",35.681754,139.769595,"Shangri-La Hotel, Tokyo",5,200,https://www.hotels.com/ho308704/
千代田区,丸の内１丁目,大丸有,"1-9-1 Marunouchi, Chiyoda-ku, Tokyo, Tokyo-to, 100-0005, Japan",35.682109,139.765848,The Tokyo Station Hotel,4.5,150,https://www.hotels.com/ho160947/
千代田区,丸の内１丁目,大丸有,"1-1-1 Marunouchi, Chiyoda, Tokyo, Tokyo-to, 100-0005, Japan",35.68501,139.7609,Palace Hotel Tokyo,5,290,https://www.hotels.com/ho145411/
千代田区,丸の内１丁目,大丸有,"1-8-2 Marunouchi, Chiyoda, Tokyo, Tokyo-to, 1000005, Japan",35.68223,139.769895,Oakwood Premier Tokyo,4.5,123,https://www.hotels.com/ho418958432/
千代田区,丸の内１丁目,大丸有,"1-7-12 Marunouchi, Chiyoda, Tokyo, Tokyo-to, 100-0005, Japan",35.683739,139.769404,Hotel Metropolitan Tokyo Marunouchi,4,343,https://www.hotels.com/ho256266/
千代田区,丸の内１丁目,大丸有,"1-6-3, Marunouchi, Tokyo, Tokyo, 100-0005, Japan",35.68346,139.76655,Marunouchi Hotel,4,205,https://www.hotels.com/ho923020512/
千代田区,外神田６丁目,-,"6-7-5 Sotokanda, Chiyoda-ku, Tokyo, Tokyo, 101-0021, Japan",35.704635,139.770241,Hiromas Hostel in Akihabara,2,51,https://www.hotels.com/ho683295424/
千代田区,外神田６丁目,-,"6-3-3 Sotokanda, Tokyo, 1010021, Japan",35.70324,139.76918,Artist Hotel BnA STUDIO Akihabara,3,5,https://www.hotels.com/ho742229856/
千代田区,外神田６丁目,-,"6-16-8 Sotokanda, Tokyo, Tokyo, 101-0021, Japan",35.704904,139.771839,Okachimachi Urban Hotel,2.5,74,https://www.hotels.com/ho1129885184/
千代田区,外神田５丁目,-,"5-1-13 Sotokanda, Chiyoda-ku, Tokyo, 101-0021, Japan",35.703169,139.772505,Akihabara Omotenashi Yado,2.5,1,https://www.hotels.com/ho682423/
千代田区,外神田４丁目,-,"4-12-5 Soto-Kanda, Chiyoda-ku, Tokyo, Tokyo-to, 101-0021, Japan",35.702601,139.773152,Dormy Inn Akihabara Hot Spring,3,100,https://www.hotels.com/ho388395/
千代田区,外神田４丁目,-,"4-9-2 Sotokanda, Chiyoda-ku, Tokyo, Tokyo, 1010021, Japan",35.702022,139.772085,1/3rd Residence Apartments Hotel Akihabara,3,5,https://www.hotels.com/ho885414816/
千代田区,外神田４丁目,-,"4-4-6 Sotokanda, Chiyoda-ku, Tokyo, Tokyo, 101-0021, Japan",35.701326,139.77221,GLANSIT AKIHABARA COMFORT CAPSULE HOTEL,2.5,120,https://www.hotels.com/ho647990528/
千代田区,外神田３丁目,-,"3-11-4, Soto-Kanda, Chiyoda, Tokyo, Tokyo, 101-0021, Japan",35.700718,139.770428,APA Hotel Akihabaraeki Denkigaiguchi,3,117,https://www.hotels.com/ho609198656/
千代田区,外神田１丁目,-,"1-17-4 Sotokanda, Chiyoda, Tokyo, Tokyo, 101-0021, Japan",35.698046,139.772541,JR-EAST HOTEL METS AKIHABARA,3,196,https://www.hotels.com/ho1181451104/
千代田区,外神田１丁目,-,"1-2-12, Sotokanda, Tokyo, Tokyo-to, 101-0021, Japan",35.697927,139.770572,Capsule Hotel Anshin Oyado Akihabara,1.5,180,https://www.hotels.com/ho481849/
港区,海岸１丁目,-,"Kaigan 1-13-3, Minato-ku, Tokyo, Tokyo, 105-0022, Japan",35.654349,139.762138,HOTEL TAVINOS HAMAMATSUCHO,3,188,https://www.hotels.com/ho1047746752/
港区,海岸１丁目,-,"1-11-2 Kaigan, Minato-ku, Tokyo, Tokyo, 105-0022, Japan",35.6551,139.76245,Bayside Hotel Azur Takeshiba Hamamatsucho,3,122,https://www.hotels.com/ho355849/
港区,海岸１丁目,-,"1-16-2 Kaigan, Minato, Tokyo, Tokyo-to, 105-8576, Japan",35.653214,139.761999,InterContinental Tokyo Bay,4.5,330,https://www.hotels.com/ho119987/
新宿区,霞ヶ丘町,-,"4-1 Kasumigaoka cho, Shinjuku-ku, Tokyo, Tokyo, 160-0013, Japan",35.674249,139.715832,Nippon Seinenkan Hotel,3.5,220,https://www.hotels.com/ho611662432/
新宿区,霞ヶ丘町,-,"11-3, Kasumigaokamachi, Shinjuku, Tokyo, Tokyo, 160-0013, Japan",35.679694,139.715738,Mitsui Garden Hotel Jingugaien Tokyo Premier,3,362,https://www.hotels.com/ho1157283424/
新宿区,河田町,-,"9-5 Sumiyoshicho, Tokyo, Tokyo, 1620065, Japan",35.694279,139.720849,Pearl Hotel Shinjuku Akebonobashi,3,151,https://www.hotels.com/ho936076192/
新宿区,歌舞伎町２丁目,-,"2-13-1, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 1600021, Japan",35.6965,139.705,HOTEL W-BAGUS - Adults Only,3.5,1,https://www.hotels.com/ho1154253952/
新宿区,歌舞伎町２丁目,-,"2-40-9 Kabuki-cho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",35.697485,139.702551,Hotel Villa Fontaine Tokyo-Shinjuku,3,66,https://www.hotels.com/ho328478/
新宿区,歌舞伎町２丁目,-,"2-31-17, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 160-0021, Japan",35.697554,139.703745,APA Hotel Higashi Shinjuku Kabukicho Nishi,3,217,https://www.hotels.com/ho1143451680/
新宿区,歌舞伎町２丁目,-,"2-20-15, Kabuki-cho Shinjuku-ku, Tokyo, Tokyo, 160-0021, Japan",35.697446,139.704438,Toyoko Inn Tokyo Shinjuku Kabukicho,3,351,https://www.hotels.com/ho673091/
新宿区,歌舞伎町２丁目,-,"2-7-12 Kabuki-cho, Shinjuku-ku, Tokyo, Tokyo, 160-0021, Japan",35.695675,139.706149,HOTEL PERRIER Adult Only,3,43,https://www.hotels.com/ho687640288/
新宿区,歌舞伎町２丁目,-,"2-17-7, Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",35.698096,139.705043,APA Hotel Higashi Shinjuku Kabukicho-Higashi,3,129,https://www.hotels.com/ho653874/
新宿区,歌舞伎町２丁目,-,"2-7-5 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Japan",35.695609,139.705684,HOTEL AN SHINJUKU Kabukicho - Adults Only,3,28,https://www.hotels.com/ho629516/
新宿区,歌舞伎町２丁目,-,"2-26-5, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 160-0021, Japan",35.69557,139.702835,APA Hotel Shinjuku Kabukicho Chuo,3,166,https://www.hotels.com/ho1128732800/
新宿区,歌舞伎町２丁目,-,"2-12-10 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Japan",35.696247,139.705598,HOTEL THE HOTEL Shinjuku Kabukicho - Adult Only,3,22,https://www.hotels.com/ho625556064/
新宿区,歌舞伎町２丁目,-,"2-8-12 Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 160-0021, Japan",35.694984,139.706047,Shinjuku Urban Hotel,2.5,33,https://www.hotels.com/ho639243/
新宿区,歌舞伎町２丁目,-,"Kabuki-cho 2-22-10, Shinjuku-ku, Tokyo, 160-0021, Japan",35.69589,139.703952,Hotel Bali An Resort Shinjuku Island - Adult only,2.5,79,https://www.hotels.com/ho672380/
新宿区,歌舞伎町２丁目,-,"2-12-9 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Japan",35.696307,139.705537,HOTEL ATLAS Shinjuku Kabukicho - Adult Only,2.5,24,https://www.hotels.com/ho625546944/
新宿区,歌舞伎町２丁目,-,"Kabuki-cho 2-31-3, Shinjuku-ku, 2nd Floor, To-Ko Plaza, Tokyo, 169-0020, Japan",35.697523,139.703931,G'inns guest house - Hostel,1,9,https://www.hotels.com/ho623924384/
新宿区,歌舞伎町２丁目,-,"2-11-1, Kabukicho, Shinjuku-ku, Tokyo, Tokyo, 1600021, Japan",35.696,139.705,HOTEL STELLATE - Adults Only,-,1,https://www.hotels.com/ho1154253920/
新宿区,歌舞伎町２丁目,-,"2-29-11 Kabuki-cho, Shinjuku-ku,, Tokyo, Tokyo (prefecture), 160-0021, Japan",35.696952,139.703566,Government-resistered Hotel Shirakawago,2.5,1,https://www.hotels.com/ho704090464/
新宿区,歌舞伎町２丁目,-,"2-14-5 Kabuki-cho, Shinjuku, Tokyo, Tokyo-to, 160-0021, Japan",35.696555,139.705315,Shinjuku Granbell Hotel,4,485,https://www.hotels.com/ho452172/
新宿区,歌舞伎町２丁目,-,"2-40-3 Kabuki-cho, Shinjuku, Tokyo, 160-0021, Japan",35.697159,139.70212,Premier Hotel-CABIN-Shinjuku,3,193,https://www.hotels.com/ho565603/
新宿区,歌舞伎町２丁目,-,"1-20-2 Kabukicho, Shinjuku, Tokyo, 160-0021, Japan",35.696126,139.701285,APA Hotel Shinjuku Kabukicho Tower,3,620,https://www.hotels.com/ho533033/
新宿区,歌舞伎町２丁目,-,"2-19-14 Kabukicho Shinjuku, Tokyo, Tokyo, 160-0021, Japan",35.698127,139.704772,APA Hotel Higashi-Shinjuku-Kabukicho,3,165,https://www.hotels.com/ho476150/
新宿区,歌舞伎町２丁目,-,"2-22-1 Kabukicho, Tokyo, Tokyo-to, 160-0021, Japan",35.695824,139.704296,Hotel Siena,3,83,https://www.hotels.com/ho420388/
新宿区,歌舞伎町２丁目,-,"2-29-2 Kabukicho, Shinjuku, Tokyo, Tokyo, 160-0021, Japan",35.696693,139.703313,Business Hotel Yamashiro,3,12,https://www.hotels.com/ho1163378560/
新宿区,歌舞伎町２丁目,-,"2-5-1, Kabukicho, Tokyo, Tokyo, 160-0021, Japan",35.696691,139.706486,Hotel Petit Bali Higashishinjuku - Adults Only,3,29,https://www.hotels.com/ho1167784288/
新宿区,歌舞伎町２丁目,-,"2-8-6,Kabukicho, Tokyo, Tokyo, 160-0021, Japan",35.695142,139.705706,HOTEL D-WAVE Shinjuku - Adult Only,3,35,https://www.hotels.com/ho1253435264/
新宿区,歌舞伎町２丁目,-,"2-5-6 Kabukicho, Shinjuku, Tokyo, 160-0021, Japan",35.697082,139.705974,Hotel & Spa J-MEX - Adults Only,3,31,https://www.hotels.com/ho593450/
新宿区,歌舞伎町２丁目,-,"2-5-5 Kabukicho, Tokyo, Tokyo, 160-0021, Japan",35.696834,139.705946,HOTEL G7 - Adult Only,3,33,https://www.hotels.com/ho789610816/
新宿区,歌舞伎町２丁目,-,"2-10-4 Shinjuku, Tokyo, Tokyo, 160-0022, Japan",35.695062,139.704466,Hotel Rocks,2.5,19,https://www.hotels.com/ho1204938464/
新宿区,歌舞伎町２丁目,-,"Kabukicho 2-3-7, Tokyo, Tokyo, 160-0021, Japan",35.69705,139.70677,G-stays Shinjuku,2.5,31,https://www.hotels.com/ho939907808/
新宿区,歌舞伎町２丁目,-,"2-2-17 Kabukicho, Tokyo, Tokyo, 160-0021, Japan",35.696016,139.706942,BESPOKE HOTEL Shinjuku,2.5,106,https://www.hotels.com/ho1010673728/
新宿区,歌舞伎町２丁目,-,"Kabukicho 2-19-15, Tenami Town Building 4F, Tokyo, Tokyo, 160-0021, Japan",35.698016,139.705002,Capsule Hotel Transit Shinjuku,2.5,96,https://www.hotels.com/ho949178400/
新宿区,歌舞伎町１丁目,-,"1-19-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",35.694896,139.701673,Hotel Gracery Shinjuku,4,970,https://www.hotels.com/ho475604/
新宿区,歌舞伎町１丁目,-,"1-2-9, Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",35.694497,139.704131,Citadines Central Shinjuku Tokyo,3.5,206,https://www.hotels.com/ho268046/
新宿区,歌舞伎町１丁目,-,"1-21-7 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",35.695524,139.701062,Hotel Wing International Shinjuku,3,134,https://www.hotels.com/ho363436/
新宿区,歌舞伎町１丁目,-,"1-15-5 Kabukicho, Shinjuku-ku, Tokyo, 160-0021, Japan",35.694221,139.701707,Booth Net Cafe & Capsule,1.5,70,https://www.hotels.com/ho606372/
新宿区,歌舞伎町１丁目,-,"1-2-5 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",35.693812,139.703779,Shinjuku Kuyakusho-mae Capsule Hotel,1.5,330,https://www.hotels.com/ho332612/
新宿区,歌舞伎町１丁目,-,"2-40-1 Kabukicho, Shinjuku-ku, Tokyo, Tokyo-to, 160-0021, Japan",35.694785,139.703247,Capsule Hotel Shinjuku 510,1.5,310,https://www.hotels.com/ho425866/
新宿区,歌舞伎町１丁目,-,"2-39-9, Kabukicho, Shinjuku-ku,, Tokyo, Tokyo (prefecture), 160-0021, Japan",35.69494,139.70285,Super Hotel Shinjuku Kabukicho,-,1,https://www.hotels.com/ho1144380256/
新宿区,歌舞伎町１丁目,-,"1-30-1 Kabuki-cho, Tokyo, Tokyo-to, 160-8487, Japan",35.69459,139.70037,Shinjuku Prince Hotel,3.5,571,https://www.hotels.com/ho134846/
新宿区,歌舞伎町１丁目,-,"2-40-5, Kabukicho, Shinjuku, Tokyo, Tokyo, 160-0021, Japan",35.696078,139.701249,La'gent Hotel Shinjuku Kabukicho,3,96,https://www.hotels.com/ho1116203296/
新宿区,歌舞伎町１丁目,-,"1-16-9 Kabukicho, Tokyo, Tokyo, 160-0021, Japan",35.69392,139.70195,Capsule Hotel Hatagoya,2.5,118,https://www.hotels.com/ho738316832/
新宿区,歌舞伎町１丁目,-,"27-5 1-Chome Kabukicho, Kabukicho APM Building 8th Fl, Shinjuku, Tokyo, Tokyo, 160-0021, Japan",35.695474,139.700608,BOOK AND BED TOKYO SHINJUKU - Hostel,2,55,https://www.hotels.com/ho727370208/
千代田区,猿楽町２丁目,-,"1-1-16 Kandamisaki-cho, Chiyoda-ku, Tokyo, Tokyo, 101-0061, Japan",35.700543,139.756977,Hotel Niwa Tokyo,4,238,https://www.hotels.com/ho359540/
千代田区,猿楽町２丁目,-,"2-5-5 Sarugaku-cho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0064, Japan",35.699902,139.758356,YMCA Asia Youth Center,2.5,55,https://www.hotels.com/ho426034/
渋谷区,円山町,-,"1-1 Maruyama-cho, Shibuya-ku, Tokyo, Tokyo-to, 150-0044, Japan",35.659811,139.695494,SHIBUYA HOTEL EN,3,58,https://www.hotels.com/ho418261/
渋谷区,円山町,-,"20-1 Maruyamacho Shibuya-ku, Tokyo, Tokyo-to, 150-0044, Japan",35.656309,139.695193,APA Hotel Shibuya-Dogenzaka-Ue,3,173,https://www.hotels.com/ho419695/
渋谷区,円山町,-,"maruyamacho, 15-2, Tokyo, tokyo, 150-0044, Japan",35.6578,139.6942,TWO-WAY - Adults Only,3,34,https://www.hotels.com/ho778507040/
渋谷区,円山町,-,"2-2 Maruyama-cho, Shibuya, Tokyo, Tokyo, 150-0044, Japan",35.658568,139.694877,HOTEL SULATA Shibuya Dogenzaka - Adults Only,2.5,48,https://www.hotels.com/ho621313/
千代田区,永田町２丁目,赤坂,"2-10-3 Nagata-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0014, Japan",35.674033,139.74138,The Capitol Hotel Tokyu,5,251,https://www.hotels.com/ho114076/
千代田区,永田町２丁目,赤坂,"2-14-3 Nagata-cho, Chiyoda-ku, Tokyo, Tokyo-to, 100-0014, Japan",35.677265,139.737178,Akasaka Excel Hotel Tokyu,3.5,487,https://www.hotels.com/ho177544/
千代田区,永田町２丁目,赤坂,"2-4-14, Nagata-cho Chiyoda-ku, Tokyo, Tokyo, 100-0014, Japan",35.672304,139.742484,Toyoko Inn Tokyo Tameike-sanno-eki Kantei Minami,3,88,https://www.hotels.com/ho673062/
