指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2022/1/18取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
港区,赤坂９丁目,六本木,東京都港区赤坂九丁目5-26 パレ乃木坂202,35.667699,139.72877,乃木坂歯科クリニック,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3443
港区,西麻布１丁目,-,東京都港区西麻布1丁目11-2,35.660639,139.724679,松原歯科医院西麻布診療所,"歯科, 小児歯科",https://byoinnavi.jp/clinic/3414
港区,赤坂４丁目,赤坂,東京都港区赤坂4丁目11-17,35.673462,139.732817,上條歯科,"歯科, 小児歯科",https://byoinnavi.jp/clinic/3421
港区,赤坂４丁目,赤坂,東京都港区赤坂4丁目9-18,35.674965,139.732514,大畑歯科医院,歯科,https://byoinnavi.jp/clinic/3471
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目7-16 越川ビル2F,35.675207,139.737555,まえだ歯科,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3450
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目9-18 BIC赤坂ビル4F,35.677545,139.73618,滝沢デンタルクリニック,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3387
港区,白金１丁目,-,東京都港区白金一丁目25-31 レジデンス白金201,35.644482,139.731565,うえたに歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/3573
港区,白金３丁目,-,東京都港区白金3丁目9-6 登坂ビル2階,35.646007,139.731418,白金歯科医院,歯科,https://byoinnavi.jp/clinic/3581
港区,南青山１丁目,-,東京都港区南青山1丁目15-2 越山ビル2F,35.670201,139.726334,医療法人社団アール 青山アール矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/3432
港区,浜松町２丁目,-,東京都港区浜松町2丁目3-1 日本生命浜松町クレアタワー4階,35.655981,139.755615,医療法人社団宮美会 東京美容皮膚科CLINIC,美容皮膚科,https://byoinnavi.jp/clinic/260836
港区,南青山２丁目,-,東京都港区南青山2丁目22-19 アドバンテック南青山ビル10F,35.670862,139.719551,南青山HAABビューティークリニック,美容皮膚科,https://byoinnavi.jp/clinic/281272
港区,高輪２丁目,-,東京都港区高輪2丁目14-17 グレイスタカナワ,35.63545,139.738209,医療法人社団敬友会 敬友クリニック高輪,循環器科,https://byoinnavi.jp/clinic/2769
港区,南麻布５丁目,-,東京都港区南麻布5丁目1-28 高島ビル3階,35.652745,139.721993,フィリオン矯正歯科東京,"矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/257561
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4丁目3-10虎ノ門 きよしビル3階,35.66435,139.744185,THE ONE.,"美容外科, 美容皮膚科",https://byoinnavi.jp/clinic/281319
港区,南青山３丁目,-,東京都港区南青山3丁目18-16 ル・ボワビル4F,35.665102,139.713305,医療法人 アヴェニュー表参道クリニック,"形成外科, 皮膚科",https://byoinnavi.jp/clinic/2600
港区,高輪１丁目,-,東京都港区高輪1-4-13 高輪NYビル4階,35.643524,139.735823,白金高輪皮フ科クリニック,"皮膚科, アレルギー科",https://byoinnavi.jp/clinic/280360
港区,南青山２丁目,-,東京都港区南青山2丁目13-11 マストライフ南青山ビル301,35.670751,139.720046,青山耳鼻咽喉科,"耳鼻いんこう科, アレルギー科, 気管食道科",https://byoinnavi.jp/clinic/182910
港区,麻布十番２丁目,-,東京都港区麻布十番2丁目14-11 ルート麻布ビル5階,35.654987,139.735556,医療法人社団 麻布ビューティクリニック,美容外科,https://byoinnavi.jp/clinic/260890
港区,南麻布５丁目,-,東京都港区南麻布5-15-16 ナガツビル3F,35.650892,139.722482,さやかウィメンズヘルスクリニック広尾,"婦人科, 内科",https://byoinnavi.jp/clinic/281964
港区,南青山３丁目,-,東京都港区南青山三丁目18-1 マミーワールドビル3階,35.665349,139.713158,AiZ CLINIC,"美容外科, 美容皮膚科",https://byoinnavi.jp/clinic/280408
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目4-3 APA赤坂ゲイトウェイビル 5階,35.674082,139.738372,赤坂ステラクリニック,"形成外科, 循環器内科, 美容皮膚科",https://byoinnavi.jp/clinic/280221
港区,六本木６丁目,六本木,東京都港区六本木6丁目15-1 六本木ヒルズ けやき坂テラス5F,35.659044,139.728051,医療法人財団青輝会 アオハルクリニック,"皮膚科, 美容皮膚科",https://byoinnavi.jp/clinic/115273
港区,南麻布２丁目,-,東京都港区南麻布2丁目2-17 第2ゴチョウビル2F,35.649798,139.736317,卓也デンタルクリニック,歯科,https://byoinnavi.jp/clinic/3275
港区,南青山３丁目,-,東京都港区南青山3丁目14-24,35.665263,139.714632,青山明石クリニック,内科,https://byoinnavi.jp/clinic/280960
港区,赤坂２丁目,赤坂,東京都港区赤坂2丁目12-20 ディアシティ赤坂東館101号,35.67063,139.740758,御任歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/3390
港区,北青山２丁目,-,東京都港区北青山二丁目9-14 シスタービル2階,35.67134,139.716324,STスキンクリニック青山,皮膚科,https://byoinnavi.jp/clinic/281263
港区,元麻布３丁目,-,東京都港区元麻布3-2-13 Style元麻布2階,35.657181,139.728098,Kunoクリニック麻布院,"美容外科, 形成外科, 美容皮膚科",https://byoinnavi.jp/clinic/251195
港区,浜松町２丁目,-,東京都港区浜松町2丁目5-1 石渡ビル2F,35.65439,139.756143,高内科クリニック,"内科, アレルギー科, 呼吸器科, 循環器科, 皮膚科",https://byoinnavi.jp/clinic/917
港区,虎ノ門３丁目,虎ノ門,東京都港区虎ノ門3丁目8-26 巴町アネックスB1F,35.666313,139.747518,かつき虎ノ門クリニック,内科,https://byoinnavi.jp/clinic/281060
港区,港南１丁目,-,東京都港区港南1丁目2-70 品川シーズンテラスアネックス3階,35.632573,139.74249,品川シーズンテラス港南口クリニック,内科,https://byoinnavi.jp/clinic/262804
港区,港南２丁目,-,東京都港区港南2-4-18 第2秋山ビル5F,35.628607,139.743865,AGAスキンクリニック 東京品川院,"頭部皮膚科, 美容皮膚科",https://byoinnavi.jp/clinic/257295
港区,元麻布３丁目,-,東京都港区元麻布3丁目10-5 カドル元麻布2階,35.656847,139.731853,元麻布スキンクリニック,皮膚科,https://byoinnavi.jp/clinic/280961
港区,麻布十番４丁目,-,東京都港区麻布十番4丁目1-1 MAXPLAN AZABU10ビル5F,35.655212,139.7374,医療法人邦寿会 NEW FACE AESTHETIC CLINIC,"形成外科, 美容外科, 美容皮膚科",https://byoinnavi.jp/clinic/280404
港区,麻布十番１丁目,-,東京都港区麻布十番1丁目7-9 酒井ビル4F,35.656134,139.734884,みのやまクリニック,"内科, アレルギー科, 呼吸器科, 消化器科, 胃腸科",https://byoinnavi.jp/clinic/170036
港区,南青山４丁目,-,東京都港区南青山4丁目9-22 アウラビルB1階,35.666685,139.717521,青木医院,精神科,https://byoinnavi.jp/clinic/3311
港区,六本木７丁目,六本木,東京都港区六本木7丁目18-8 第3大栄ビル5F,35.662158,139.729217,医療法人社団精密審美会 六本木しらゆり歯科,歯科,https://byoinnavi.jp/clinic/145223
港区,六本木３丁目,六本木,東京都港区六本木三丁目3-15 麻布台TSタワー102,35.663152,139.737844,M’s CLINIC 六本木,"整形外科, 皮膚科, ペインクリニック外科",https://byoinnavi.jp/clinic/280403
港区,赤坂５丁目,赤坂,東京都港区赤坂5丁目4-11 山口建設第2ビル2階,35.671671,139.735489,医療法人社団皓宏会 さいき歯科クリニック,歯科,https://byoinnavi.jp/clinic/3446
港区,麻布十番１丁目,-,東京都港区麻布十番1丁目7-1 ヨーロッパハウス7F,35.656659,139.734531,福地歯科医院,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3235
港区,赤坂２丁目,赤坂,東京都港区赤坂2丁目14-7 赤坂栄ビル1F,35.67214,139.738055,赤坂・ツーシー・デンタル,歯科,https://byoinnavi.jp/clinic/3454
港区,南麻布５丁目,-,東京都港区南麻布5丁目10-26 ORE広尾ビル3階,35.652867,139.722441,ウイメンズクリニック南麻布,婦人科,https://byoinnavi.jp/clinic/254466
港区,白金台３丁目,-,東京都港区白金台3丁目14-35 白金台ドルチェ701,35.637066,139.724741,加藤プラチナクリニック,"内科, 小児科",https://byoinnavi.jp/clinic/255354
港区,赤坂３丁目,赤坂,東京都港区赤坂三丁目15-9 赤坂萬屋ビル2F,35.67434,139.73663,芳賀歯科医院,歯科,https://byoinnavi.jp/clinic/3363
港区,赤坂９丁目,六本木,東京都港区赤坂9丁目6-28 アルベルゴ乃木坂402号,35.666524,139.728431,ナカ歯科乃木坂診療所,歯科,https://byoinnavi.jp/clinic/4112
港区,南麻布２丁目,-,東京都港区南麻布2丁目2-13 麻布ハイプラザ205,35.649962,139.736509,劉内科整形外科,"内科, 整形外科",https://byoinnavi.jp/clinic/77617
港区,南麻布２丁目,-,東京都港区南麻布二丁目8-17 鳥海ビル2F,35.648421,139.735756,麻布南デンタルクリニック,歯科,https://byoinnavi.jp/clinic/3583
港区,北青山２丁目,-,東京都港区北青山2丁目7-27 青山外苑ビル5F,35.67169,139.717032,アーサクリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/3659
港区,新橋３丁目,虎ノ門広域,東京都港区新橋3丁目2-6 杉本ビル2F,35.666144,139.754507,亀田デンタルクリニック,歯科,https://byoinnavi.jp/clinic/145064
港区,北青山２丁目,-,東京都港区北青山2丁目7-11 青山但馬屋ビル3F,35.670837,139.718107,医療法人社団希会 根間デンタルオフィス北青山,"歯科, 矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3660
港区,南青山５丁目,-,東京都港区南青山5丁目5-25 T-PLACE2F,35.66366,139.713208,タイラデンタルクリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/3727
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2丁目16-1 ニュー新橋ビル3階,35.666333,139.757454,医療法人社団大東会 ニュー新橋歯科医院,歯科,https://byoinnavi.jp/clinic/3331
港区,赤坂２丁目,赤坂,東京都港区赤坂2丁目17-58 赤坂福住ビル1F,35.670535,139.737783,ささやデンタルクリニック,歯科,https://byoinnavi.jp/clinic/3357
港区,西新橋３丁目,虎ノ門,東京都港区西新橋3丁目23-13 石井ビル2F,35.661836,139.751016,石井歯科診療所,歯科,https://byoinnavi.jp/clinic/3332
港区,東麻布３丁目,-,東京都港区東麻布3丁目1-3,35.657661,139.739042,小林歯科医院,歯科,https://byoinnavi.jp/clinic/3274
港区,新橋３丁目,虎ノ門広域,東京都港区新橋3丁目13-5 新橋カシマビル5階,35.665669,139.756279,小崎歯科クリニック,歯科,https://byoinnavi.jp/clinic/2496
港区,麻布十番２丁目,-,東京都港区麻布十番2丁目5-2,35.656436,139.73352,久松歯科医院,歯科,https://byoinnavi.jp/clinic/3266
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1丁目10-2 東京ツインパークスライトウィング101,35.660426,139.759693,阿部歯科医院,歯科,https://byoinnavi.jp/clinic/2514
港区,麻布十番１丁目,-,東京都港区麻布十番1丁目4-3,35.657128,139.735412,熱田歯科医院,歯科,https://byoinnavi.jp/clinic/3281
港区,新橋６丁目,虎ノ門広域,東京都港区新橋6丁目2-8,35.6623,139.752907,伊豆歯科医院,歯科,https://byoinnavi.jp/clinic/2491
港区,新橋５丁目,虎ノ門広域,東京都港区新橋五丁目7-14 ひたちやビル2F,35.663967,139.754582,林歯科,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/2513
港区,東麻布２丁目,-,東京都港区東麻布2丁目20-5,35.656178,139.742153,野崎歯科医院,歯科,https://byoinnavi.jp/clinic/3289
港区,西新橋２丁目,虎ノ門,東京都港区西新橋2丁目4-3 プロス西新橋ビル1F,35.667383,139.752496,芝中央歯科,歯科,https://byoinnavi.jp/clinic/2519
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1丁目11-8 安井ビル1F,35.668422,139.752948,下村歯科クリニック,歯科,https://byoinnavi.jp/clinic/2509
港区,南麻布１丁目,-,東京都港区南麻布1丁目5-1 大東ビル2F,35.652451,139.734495,可知歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/3252
港区,新橋６丁目,虎ノ門広域,東京都港区新橋6丁目12-5 TRCビル1F,35.661481,139.754307,甲田歯科医院,歯科,https://byoinnavi.jp/clinic/3175
港区,浜松町１丁目,-,東京都港区浜松町一丁目25-10 KOSEAビル1F,35.657354,139.755813,白須賀歯科医院,歯科,https://byoinnavi.jp/clinic/2258
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2丁目19-6 新和ビル5F,35.666625,139.759573,横峯歯科医院,歯科,https://byoinnavi.jp/clinic/2257
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5丁目27-3 新橋五光ビル1F,35.66277,139.754854,塩釜歯科,歯科,https://byoinnavi.jp/clinic/2507
港区,芝大門１丁目,-,東京都港区芝大門1丁目3-5 ゲイブルビル3F,35.659734,139.754813,萩原歯科医院,歯科,https://byoinnavi.jp/clinic/122500
港区,南青山２丁目,-,東京都港区南青山2丁目7-2,35.671057,139.722784,デンタルクリニック大島,歯科,https://byoinnavi.jp/clinic/3760
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門2丁目2-5 共同通信会館B1F,35.669227,139.744677,虎の門水野歯科医院,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/2440
港区,高輪１丁目,-,東京都港区高輪1丁目26-18 高輪26番館1階,35.637161,139.733218,医療法人社団白金高輪健美歯会 宮下歯科クリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/2776
港区,新橋６丁目,虎ノ門広域,東京都港区新橋六丁目19-19 アセンド新橋1階,35.660745,139.753074,医療法人社団千新会 愛宕歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/2218
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2丁目10-3 ブラザービル2階,35.667289,139.755873,江里口歯科医院,歯科,https://byoinnavi.jp/clinic/2251
港区,南青山２丁目,-,東京都港区南青山2丁目22-17 川上ビル3階,35.670732,139.719229,外苑前いちょう並木クリニック,"アレルギー科, 形成外科, 皮膚科",https://byoinnavi.jp/clinic/267336
港区,愛宕１丁目,虎ノ門,東京都港区愛宕一丁目3-4 愛宕東洋ビルB1,35.665989,139.749391,愛宕デンタルオフィス,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/2433
港区,南青山３丁目,-,東京都港区南青山3丁目1-30 エイベックスビル1F,35.667682,139.715682,医療法人 男たちの美容外科 南青山院,美容外科,https://byoinnavi.jp/clinic/271479
港区,麻布台１丁目,虎ノ門,東京都港区麻布台1丁目7-1 菅野ビル3F,35.661178,139.743225,銘煌CITクリニック,内科,https://byoinnavi.jp/clinic/272430
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1丁目22-5 モリヤビル2階,35.668291,139.751929,虎ノ門せりざわ内科,"内科, 消化器内科",https://byoinnavi.jp/clinic/273401
港区,三田３丁目,-,東京都港区三田3丁目4-18 二葉ビル2F,35.646591,139.744097,ゆあさ歯科医院,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/3577
港区,六本木７丁目,六本木,東京都港区六本木7丁目8-4 銀嶺ビル4階,35.665205,139.729537,OKUNO CLINIC.東京ミッドタウン前,放射線科,https://byoinnavi.jp/clinic/257236
港区,新橋３丁目,虎ノ門広域,東京都港区新橋3丁目9-9,35.665703,139.755443,大熊歯科医院,歯科,https://byoinnavi.jp/clinic/2502
港区,南青山１丁目,-,東京都港区南青山1丁目10-3 南青山Dビル2F,35.670754,139.726284,南青山インプラントセンター佐藤歯科医院,歯科,https://byoinnavi.jp/clinic/3369
港区,六本木１丁目,虎ノ門,東京都港区六本木1丁目7-27 全特六本木ビルEAST 1階,35.663816,139.739069,六本木ファーストクリニック,内科、消化器内科、皮膚科,https://byoinnavi.jp/clinic/2529
港区,西麻布３丁目,-,東京都港区西麻布3丁目22-3,35.659097,139.724943,渡辺歯科医院,歯科,https://byoinnavi.jp/clinic/168477
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1丁目8-2 カレッタ汐留B1F,35.664978,139.762412,医療法人社団有隣会 槙原歯科 新橋インプラントセンター,歯科,https://byoinnavi.jp/clinic/3372
港区,港南２丁目,-,東京都港区港南2丁目15-2 品川インターシティB棟2F,35.626323,139.742129,斉藤歯科医院 品川インプラントセンター,歯科,https://byoinnavi.jp/clinic/2882
港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋2丁目5-14 MSK新橋ビル1F,35.662914,139.757618,岩崎歯科医院,歯科,https://byoinnavi.jp/clinic/2260
港区,高輪３丁目,-,東京都港区高輪3丁目11-5,35.631548,139.730541,森歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/122499
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1丁目15-10 長井ビル2F,35.668169,139.757204,長井歯科診療所,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/1754
港区,新橋１丁目,虎ノ門広域,東京都港区新橋1丁目9-1 北川ビル3F,35.667358,139.760123,いがらしデンタルクリニック,歯科,https://byoinnavi.jp/clinic/1775
港区,高輪２丁目,-,東京都港区高輪2丁目2-27,35.639533,139.736237,堀江歯科医院,歯科,https://byoinnavi.jp/clinic/122497
港区,芝大門２丁目,-,東京都港区芝大門二丁目8-15 フリーディオ芝公園アネックス1F,35.655451,139.752857,吹野歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/2243
港区,高輪３丁目,-,東京都港区高輪三丁目5-23 KDX高輪台ビル,35.634264,139.73156,医療法人社団 澤歯科医院,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/122493
港区,虎ノ門３丁目,虎ノ門,東京都港区虎ノ門3丁目2-7 虎ノ門A2ビル,35.66675,139.746724,山田歯科クリニック,歯科,https://byoinnavi.jp/clinic/4109
港区,元麻布２丁目,-,東京都港区元麻布2丁目2-1,35.654736,139.726482,中野歯科医院,歯科,https://byoinnavi.jp/clinic/3605
港区,三田５丁目,-,東京都港区三田5丁目11-10 三田サンヒルズビル,35.645668,139.738759,サンヒルズ歯科クリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/2772
江東区,大島５丁目,-,東京都江東区大島5-51-9 セールデセジュールオオジマ101,35.687741,139.837913,永岡クリニック,"内科, 外科, 消化器内科, 糖尿病内科, 整形外科, 小児科",https://byoinnavi.jp/clinic/268889
港区,三田３丁目,-,東京都港区三田3丁目1-11 エック三田ビル,35.647704,139.744275,大倉歯科,歯科,https://byoinnavi.jp/clinic/3582
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1丁目1-21 新虎ノ門実業会館,35.670444,139.750493,二木歯科医院,歯科,https://byoinnavi.jp/clinic/18314
港区,虎ノ門３丁目,虎ノ門,東京都港区虎ノ門3丁目8-19 大石ビルB1F,35.665441,139.747157,高橋歯科医院,歯科,https://byoinnavi.jp/clinic/3937
港区,南青山４丁目,-,東京都港区南青山4丁目9-30 三恵ビル2F,35.66736,139.718004,高橋歯科医院,歯科,https://byoinnavi.jp/clinic/122524
港区,浜松町１丁目,-,東京都港区浜松町1丁目1-9 三恵ビル2F,35.659798,139.755426,芝クリニック歯科口腔外科,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/2227
港区,赤坂２丁目,赤坂,東京都港区赤坂2丁目13-8 赤坂ロイヤルプラザ2F,35.672163,139.738611,医療法人社団美澄会 ヒトミ歯科 赤坂,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/268222
江東区,南砂２丁目,-,東京都江東区南砂2-32-5 センタービレッジ南砂2階,35.675403,139.825162,東陽町南砂みやけ内科,"内科, 循環器内科, 呼吸器内科, 糖尿病内科",https://byoinnavi.jp/clinic/276017
港区,白金台２丁目,-,東京都港区白金台2丁目23-2 白金台フラッツB101,35.633181,139.728644,はな医院,"内科, 外科, 小児科",https://byoinnavi.jp/clinic/271451
港区,台場２丁目,-,東京都港区台場2丁目2-4 ザ・タワーズ台場イースト台場クリニックモール B1F・1F,35.630021,139.780208,医療法人社団ゆうあい会 ゆうあいクリニック台場,放射線科,https://byoinnavi.jp/clinic/270429
江東区,亀戸２丁目,-,東京都江東区亀戸2丁目36-12 エスプリ亀戸4階,35.700211,139.825145,亀戸内視鏡・胃腸内科クリニック,"内視鏡内科, 胃腸内科, 消化器内科, 内科",https://byoinnavi.jp/clinic/274902
港区,南青山１丁目,-,東京都港区南青山1丁目23-14 グリーン南青山1F,35.666677,139.725276,にじいろファミリークリニック,内科,https://byoinnavi.jp/clinic/271177
江東区,亀戸３丁目,-,東京都江東区亀戸3丁目14-4,35.704308,139.819709,医療法人社団健静会 アクアメディカルクリニック,"内科, 胃腸内科, 外科, 肛門科, 漢方内科",https://byoinnavi.jp/clinic/1024
江東区,北砂５丁目,-,東京都江東区北砂5-20-8 北砂5丁目UR団地8号棟1F,35.683477,139.83288,たち内科小児科クリニック,"内科, 消化器科, 肝臓内科, 小児科",https://byoinnavi.jp/clinic/257399
江東区,大島５丁目,-,東京都江東区大島5-10-10 セントラルプラザ大島104,35.689313,139.834105,大島駅前クリニック,"内科, 消化器内科, 胃腸内科, 内視鏡内科",https://byoinnavi.jp/clinic/261680
港区,赤坂９丁目,六本木,東京都港区赤坂九丁目1-7 赤坂レジデンシャルホテル106号,35.668182,139.732722,檜町デンタルオフィス,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/3413
江東区,大島９丁目,-,東京都江東区大島9丁目5-1 コアシテイ東大島106号,35.692415,139.844312,さがみ外科胃腸科クリニック,"内科, 外科, 胃腸科, 肛門科",https://byoinnavi.jp/clinic/2179
江東区,門前仲町１丁目,-,東京都江東区門前仲町1-13-13 ベルテ門前仲町101/201,35.673228,139.795087,より子マタニティ&レディース門前仲町,"産婦人科, 女性内科",https://byoinnavi.jp/clinic/278933
江東区,東陽２丁目,-,東京都江東区東陽2丁目4-26 飯田ビル2階,35.66859,139.816687,クリニック東陽町,"精神科, 心療内科, 内科",https://byoinnavi.jp/clinic/2125
江東区,森下３丁目,-,東京都江東区森下3丁目20-6 2F,35.688018,139.80266,医療法人社団 浅川クリニック,"心療内科, 精神科, 児童精神科",https://byoinnavi.jp/clinic/163902
港区,六本木６丁目,六本木,東京都港区六本木6丁目1-26 六本木天城ビル3階,35.662927,139.73217,平石クリニック,"内科, アレルギー科, 消化器科",https://byoinnavi.jp/clinic/268456
港区,南麻布５丁目,-,東京都港区南麻布5丁目15-27 広尾REEPLEX B'S 6F,35.652081,139.722441,医療法人社団康梓会 Y’Sサイエンスクリニック広尾,皮膚科,https://byoinnavi.jp/clinic/268822
江東区,大島４丁目,-,東京都江東区大島4-6-21 西大島ビューハイツ101号室,35.688657,139.828475,藤川内科・呼吸器内科クリニック,"内科, 呼吸器内科, アレルギー科",https://byoinnavi.jp/clinic/269946
江東区,東砂２丁目,-,東京都江東区東砂2丁目11-27,35.682156,139.844024,赤羽根医院,"内科, 消化器内科, 内視鏡内科, 小児科, 外科, 肛門外科",https://byoinnavi.jp/clinic/1978
江東区,豊洲５丁目,-,東京都江東区豊洲5丁目6番29号 パークホームズ豊洲ザレジデンス1階,35.651325,139.797065,豊洲ベイサイド内科外科,"内科, 消化器内科, 内視鏡内科, 肛門科, 外科",https://byoinnavi.jp/clinic/265561
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目9-1 紀陽ビル7F,35.677401,139.736236,岩本歯科医院,歯科,https://byoinnavi.jp/clinic/3667
江東区,南砂２丁目,-,東京都江東区南砂2-32-5 センタービレッジ南砂2階,35.675403,139.825162,おかもとこどもクリニック,小児科,https://byoinnavi.jp/clinic/277482
江東区,門前仲町２丁目,-,東京都江東区門前仲町2丁目11-9 アシタバビル3F,35.673192,139.796521,医療法人社団 麗美会 しらゆり皮膚科門仲クリニック,"皮膚科, 小児皮膚科, 美容皮膚科, 形成外科",https://byoinnavi.jp/clinic/1969
港区,南青山３丁目,-,東京都港区南青山三丁目18-11 ヴァンセットビル402号,35.664688,139.713638,牧田歯科医院,歯科,https://byoinnavi.jp/clinic/3763
港区,南青山５丁目,-,東京都港区南青山5丁目1-18 ボヌール青山1階,35.663932,139.712444,医療法人社団青友会 岡林医院,"内科, 消化器科, 循環器科",https://byoinnavi.jp/clinic/3406
港区,芝大門２丁目,-,東京都港区芝大門2丁目10-7 桜門会ビルⅡ3階,35.654182,139.753249,医療法人社団桜門会 山皇クリニック歯科,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/177791
港区,港南３丁目,-,東京都港区港南三丁目5-24 第2港南広瀬ビル1F,35.632731,139.747325,医療法人社団東雲会 港南三丁目歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/2778
港区,芝公園３丁目,虎ノ門,東京都港区芝公園3丁目4-30 32芝公園ビル3F,35.658903,139.746394,東京クリニックデンタルオフィス,歯科,https://byoinnavi.jp/clinic/167132
江東区,東陽３丁目,-,東京都江東区東陽3-5-5,35.66912,139.81018,第二服部医院,"内科, 小児科, 腎臓内科, 糖尿病内科",https://byoinnavi.jp/clinic/280135
江東区,大島５丁目,-,東京都江東区大島5-36-7 白石ビル2F,35.689066,139.836227,医療法人社団季邦会 びやじま内科医院・大島駅前,"内科, 循環器内科, 呼吸器内科, アレルギー科, 皮膚科, 泌尿器科",https://byoinnavi.jp/clinic/7471
江東区,森下４丁目,-,東京都江東区森下4-7-8,35.685452,139.804307,しぶかわ歯科クリニック,歯科,https://byoinnavi.jp/clinic/2150
江東区,門前仲町１丁目,-,東京都江東区門前仲町1丁目20-3 東京建設自労会館3階,35.67392,139.795465,医療法人社団明仁会 門仲耳鼻咽喉科,耳鼻いんこう科,https://byoinnavi.jp/clinic/1497
港区,虎ノ門４丁目,虎ノ門,東京都港区虎ノ門4丁目2-4 ヨシノビル,35.664222,139.745924,医療法人社団祐保会 近藤歯科クリニック,歯科,https://byoinnavi.jp/clinic/3285
江東区,福住１丁目,-,東京都江東区福住1丁目17-9,35.674783,139.794193,飯塚歯科医院,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1950
江東区,亀戸６丁目,-,東京都江東区亀戸6丁目58-13 亀戸S&Sビル3F,35.6969,139.82745,ますだ歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/175581
江東区,大島１丁目,-,東京都江東区大島1-29-4 アルテシモコルソ101,35.689068,139.824487,スマイルクリニック西大島,"小児科, 内科, 小児神経内科, 脳神経内科",https://byoinnavi.jp/clinic/7758
港区,三田３丁目,-,東京都港区三田3丁目3-5 菅谷ビル,35.647177,139.743536,釜我歯科,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3579
港区,芝５丁目,-,東京都港区芝5丁目34-6 新田町ビル2階,35.646149,139.746655,長坂歯科,歯科,https://byoinnavi.jp/clinic/3206
江東区,豊洲４丁目,-,東京都江東区豊洲4-4-26 N・Yビル1F,35.653525,139.798006,医療法人社団惟心会 りんかい豊洲クリニック,"心療内科, 精神科, 老年精神科",https://byoinnavi.jp/clinic/1941
江東区,新砂３丁目,-,東京都江東区新砂3丁目4-31 南砂町ショッピングセンタースナモ4F,35.665174,139.835322,医療法人 ひまわり会 南砂町眼科,眼科,https://byoinnavi.jp/clinic/255760
港区,芝２丁目,-,東京都港区芝2丁目30-6,35.650257,139.752133,青木歯科医院,歯科,https://byoinnavi.jp/clinic/3171
